"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"Sidedoor is a quiet bar, just off Rush and Ontario, adjacent to Lawry's Steakhouse. While I visited on a weeknight, the place never got busy with only a few patrons trickling in as others trickled out. I ordered the blend off the white wine menu and enjoyed it. I doubt that I would return here of my own volition, and would much rather direct others to far better alternatives in the vicinity.","6/1/2016","2.0 star rating","https://www.yelp.com/user_details?userid=Zi0LpYptBw2FXDQqTnOaZg","Cherine F."
"Long day, delayed flight in to CHI, fighting off a cold, waaah.   I was concerned about the reviews around service and wait times, but it is literally across the street from my hotel. I was greeted and seat immediately by a hostess.  My waiter Jonathan was at the table with my water.Ordered the wedge salad and prime rib sandwich and both came out quickly.   Food was good and up to par for the Lawery's name.Maybe I lucked out at 6pm on a Tues night or someone has been paying attention to the reviews.  Service was spot on and fast.","9/26/2016","4.0 star rating","https://www.yelp.com/user_details?userid=_JwVHM_I9R7UVWrgAOcqZg","Eric R."
"Had dinner in lounge area. The few tables in the booth area is quite nice and comfortable. You can watch tv or eavesdrop on conversations at the bar. It's casual here, but if you like to dress up, go ahead. Anyway, their beer draught menu lists beer from light to dark with probably 4 IL brews and rest from California to Maine. Bottle list is a bit longer with more options for cider, sours and IIPAs. You can do flights of 4 for $16.The menu is simple yet delicious. There's definitely ""bar"" food like fish&chips, lettuce wraps, and wings, but if your appetite wants something more ""elegant"", go for the roasted meat boards. I'd recommend the braised pork belly - its crispy outer edges surrounding melt-in-your-mouth fatty layers and moist meat covered in a sauce that's full of umami goodness!!! I'm drooling just thinking about it even though I just had it like 5 min ago! I had the Lawry's wedge and it was good too. 5 mini wedges with chopped egg whites, crumbled blue cheese and beef bacon. I haven't tried dessert, but I did save my last sample of a beer flight for last: ""Not your father's root beer"", ABV 10.7! And they can make this into a root beer float!If you want some quietness, come around 5-6, but it'll start to pickup around 7. And this is a Saturday.","7/11/2015","4.0 star rating","https://www.yelp.com/user_details?userid=GcUv0dlBZE0hXKPKPvG4Dg","Tinyee H."
"Love the atmosphere, very charming and festive! We even had Christmas Carols! Drinks are very good and loved the small bites! Great place to hang out on a cold night","12/29/2016","5.0 star rating","https://www.yelp.com/user_details?userid=Jd9H-j3wVv5zn88JA0IZdQ","Angie G."
"We went here for dinner one night.  We were just looking for a place to eat in this area, and Yelp helped me find this place.  I got the pastrami sandwich.  Let me tell you, the menu says these are knife and fork sandwiches, they aren't kidding. Mine was very good.  We also got some chili and a plate of Mac and cheese which were both very good.  None of the food here comes with a side, so be warned.  Also, the place is a bit expensive.  Sandwiches from $14-19, entrees start around 16 and go into the 30s or higher.  The share the kitchen with Lawry's so that's probably why.  Also, their cheapest beer was $8 or $9.  If not for the prices, I'd give it 5 stars.","12/7/2015","4.0 star rating","https://www.yelp.com/user_details?userid=DLE1NmAmc9Yt2QqBK48Tfg","Mark A."
"My husband and some friends of ours got into The City late and were looking for a good meal. We happened upon this restaurant and went in to the left (the restaurant on the right is The Lawry). Great drinks, gourmet food and staff that is knowledgeable in their job.","12/12/2016","5.0 star rating","https://www.yelp.com/user_details?userid=fvWnnn9CxsJjqjBa68Hjmw","Abbie F."
"In the fantasy episode of Check, Please! that exists only in my dreams, I get to explain how I feel my pick has a certain gravitas, coming from the manager of one of the city's best sandwich spots (I am the manager of Xoco.)My favorite sandwich in Chicago is found here at Sidedoor: the prime rib sandwich.  There's nothing quite like the combo of prime rib, horseradish, softly-toasted bread and jus!  Today was one of my first outings since last fall, a picture perfect spring day in the sixties, blue skies, birds chirping.Here it's my day off, it's early afternoon and I am already back home from an amazing lunch (prime rib sandwich, handmade Idaho potato chips,  lemonade because I don't drink although they have a fantastic craft beer and cocktail list, excellent service from Scott who talked about Game of Thrones, creme brûlée) with an extra prime rib sandwich to-go in the fridge, kicked back in my chair by the breezy window, digesting delicious Lawry's prime rib, my brow slightly moist from the meat sweats.","4/13/2015Updatedreview","5.0 star rating","https://www.yelp.com/user_details?userid=9rgiTp7kcoJ0cOY6uQDn4g","Arthur M."
"My hubby first stopped in solo as I lay at nearby Northwestern recovering from surgery. He fell madly in love with the hard to find IPS Maine Beer Co ""Another One"" on tap and dragged me back after a follow up appt. the Maine beer was no longer on tap but we stayed for lunch. Prime rib sandwich was nice but ordered medium rare and came out very rare. Salads were nicely done and the little bar eating was great with cool posh booths! Very nice place to grab lunch and a drink. Note-this is the bar of Lawrys restaurant.","4/22/2016","4.0 star rating","https://www.yelp.com/user_details?userid=czY37JIeQqNRyN5QR1W3sQ","Tracie D."
"Across the street, too easy. This place is super dark and has an old school vibe. We like to sit at the bar and share a meat platter and the wedge. The wedge is amazing! The prime rib and turkey are my favs on the platter. The turkey is so juicy, which was surprising! The sandwiches are over the top and huge, but worth every bite. The beer list is pretty extensive as well. Overall a solid place to grab a brew and get your meat fix!","12/2/2016","5.0 star rating","https://www.yelp.com/user_details?userid=hsnenEgIEbkiCKoOGjpStA","Tara C."
"We popped in here for dinner on July 4. We were some  of the only guests in the place shortly after we arrived.... Everyone seemed to be heading to the fireworks. That being said the service was excellent, the food was excellent,  and they were even happy to accommodate a modification to the Sea Bass to substitute the olive oil for the dairy (dairy allergy). The chef came out personally to make sure it came out well, as it was the first time he prepared it that way. The lamb chops were super as well. Bar cocktails were average,  but nothing that made us want to order another round. We would definately come back,  though we would probably have drinks elsewhere before.","7/5/2016","5.0 star rating","https://www.yelp.com/user_details?userid=Dnw7-y4GcP9LbBvrp7xsLQ","M P."
"My review of Side Door - business traveler dining alone during early dinner hours.The good: Ambiance is great. Beautifully, elegantly decorated. Mood lighting, music. All great. The ok: Food. I tried the deviled eggs, wedge salad, and pork poutine. Eggs were good, nothing wrong just not the best I've had. Same with the salad. A unique flavored wedge, not typical of other wedges. But good. Poutine had a unique flavor. I'd pass on those the next time. The UGLY: Servers and staff are awful!!! I was here early dinner (5pm) and was nearly alone in the restaurant. Listened to two bartenders talk loudly with one another about people they have slept with. Then, another staff member joined them complaining about a customer from earlier in the day. Saying ""it doesn't matter, I have two other job offers on the table"". My server attempted to be friendly, but was awkward and slow at best. I am not a picky customer - but hearing about sex, bad customers and receiving slow service (when not busy) don't come close to meeting my needs. I would not return based on awful staff!!","9/21/2015","1.0 star rating","https://www.yelp.com/user_details?userid=5NmOHHi0_jjalL3r6WSRXg","Connie S."
"Well at least the décor is great!  Was excited to pop in and try their food and cocktails.  Well We never got past the cocktails.  We sat and waited for 15 minutes before anyone approached us for a drink order.  Placed our drink order (a glass of wine and a Sapphire and tonic) which took 10 minutes to get.  Then never saw our server again.  We wanted to order food.  We wanted to order more drinks.  Never got the opportunity.  Customer service is not their priority.  Oh and there were about 10 people in the bar.  So it is not like it was packed.  We were completely disappointed.  Go there for the décor, but don't bother to order anything.  No one seems to care.","4/1/2016","1.0 star rating","https://www.yelp.com/user_details?userid=yWQgANJjr8cJJzjkSWjlbg","Mark G."
"The Side Door is a great place for wonderful sandwiches.  My son is going to school in Chicago and we discovered it when we were touring the campus last summer.  We returned in October when I was there on a business trip.  The pastrami sandwich is his favorite while I love the prime rib sandwich.","11/25/2016","5.0 star rating","https://www.yelp.com/user_details?userid=tOx-v7e9GcKzyStDdCLIbA","Mitch F."
"Fantastic restaurant. The food, the drinks, the service, and even the quirky atmosphere were all great. The wife and I split the fish and chips, best I've had and I'm usually not a fan. I had the corn chowder which was excellent and if you like deviled eggs and spice, order them. It's not cheap, but it is worth it. The avocado mash was pretty good too, but it was a little brown.","10/27/2016","5.0 star rating","https://www.yelp.com/user_details?userid=zrjDVssKAMB1-ewpOcyY8w","Jett P."
"Love this place! The prime rib sandwich is amazing and it's never too busy. Great lunch spot also. They were training people and service was a little slow during a recent visit but Laura H went out of her way to make sure we were taken care of even though we weren't in her section. Her going above and beyond when there was a service need was great and turned an original service mishap into a great experience.","7/23/2016","5.0 star rating","https://www.yelp.com/user_details?userid=VK-IkP7K3YRTxjzl3o9v_A","Tom T."
"Old school Chicago vibes and good times.Tucked away on the side of the McCormick Mansion by Lawry's Prime Rib, SideDoor can easily missed. I came here with family when first arriving to Chicago. We did happy hour at Purple Pig and came here for some dinner. We all LOVED it. Great comfort food that keeps you satisfied if you're going to be taking in the Chicago nightlife.I recommend the Wildfire cocktail, the Avocado Mash, the Baked Mac n Cheese and the Lawry's Prime Rib Sandwich. However, you really can't go wrong here!","1/27/2016","4.0 star rating","https://www.yelp.com/user_details?userid=zF9uMffuUwWeLfR1Xsq5_w","Aman D."
"The concept of this restaurant is great, tasty all American food with some flair (in the back of a nice steak house) at prices that don't carry the responsibility of the pomp and circumstance in the main dining room. For everything that the food was (it was seriously pretty good), the service was the opposite. I don't mind that all of the dishes came out at different times because that fits with the concept but after 45 minutes of everyone else having eaten my wife's entree had still not come out, to the waiters apology he admitted he forgot it. While taking orders he tried to be impressive and not write anything down... And clearly it wasn't a winning strategy. To make matters worse when he went to fill a glass of water, he shattered another glass and little shards went everywhere. He didn't even offer to replace the desert or other drinks on that side of the table which could have had glass in them. This ended our eating and drinking portion of the meal prematurely. The icing on the cake was when we heard an employee at the bar saying to a co worker very loudly-- ""man I only got $100 in tips tonight, this sucks""..... Overall a pretty good restaurant that needs some serious staff training.","1/24/2016","3.0 star rating","https://www.yelp.com/user_details?userid=bjL0eOl38VoMDmXVgErPTg","Matt M."
"Came here for the first time for dinner during the weekday around 8pm and the place was very empty. I got the burger (medium) with avocado and bacon which was delicious! Highly recommend this place if you want to catch up with friends with great food.","10/28/2016","5.0 star rating","https://www.yelp.com/user_details?userid=g6y97Yxw6PFbaaSD-m7-0A","M W."
"I like this place. I've been a couple of times when in Chicago. A friend and I went their for an early dinner prior to some shopping and a show. The restaurant is quaint and the staff were all friendly. I wanted to order a beer but the prices were RIDICULOUS!! The food was good, especially the homemade chips. I had a chicken sandwich. My friend had the cheeseburger. While the cheeseburger was super flavorful and cooked perfectly, it was SO salty she couldn't eat it. The waiter was great. He refunded the amount of the burger. So, I gave this a 3 rating because of the burger and the ridiculously priced beer.","1/24/2017Updatedreview","3.0 star rating","https://www.yelp.com/user_details?userid=FJQFv0JQHRFaeuO7h1Y5Aw","Lesley F."
"The food was amazing. The tenderloin melted in my mouth. No joke, teeth were optional.","1/6/2016","5.0 star rating","https://www.yelp.com/user_details?userid=HQdrCx1-q2Y03s4GHSWwCA","Lenny O."
"My friends and I went to the SideDoor last Saturday to celebrate our reunion after about 4 years. The place was really nice and our server was so funny! I usually don't order sandwiches as I was never able to finish any sandwich for one meal. However, I ordered Prime Rib Sandwich last time and I FINISHED IT ALL!!! That was definitely the best sandwich I've ever had.","8/4/2015","5.0 star rating","https://www.yelp.com/user_details?userid=pfLbnuY7SAacCKH-6jd-Dw","Nichole X."
"Amazing!!! I was in town for a conference and decided to roam. Amazing beer and even better food!","8/25/2016","5.0 star rating","https://www.yelp.com/user_details?userid=3eMB2TYKBD0Nj4etEMsXNw","Jesse M."
"The key will lead you in.. I saw this emblem and knew I had to eat here. I figured that they'd have some kind of need for reservation but they didn't, we could literally walk right in and be seated! My party was seated in a neat little room next to a meat shaver, we got to watch the meat being prepared. The decor was amazing, the tile in the room looked like black and white woven material, the walls were blood red with art on them. The sconces and chandeliers were incredible. I wanted to move in. Then there was the food. We started with the fried pickles and the husband ordered a wedge salad. The portions were huge.. And the taste was incredible.  My husband and our friend both ordered a hamburger and I ordered the prime rib sandwich.. HOLY CRAP these were HUGE.. None of us finished, but all of us were satisfied with what he ended up with.And the coffee & service were spot on.","8/18/2015","5.0 star rating","https://www.yelp.com/user_details?userid=Um5bfs5DH6eizgjH3xZsvg","Dianna B."
"Wow. This place was awesome. Great location, east to get to, and great service.Went to Side Door for a late lunch. We ordered the meat trio with leg of lamb, prime rib & steak. All meats were very good. Platter came with fried onion crisps & various sauces.We ordered duck confit potatoes which were whole potatoes with duck - very tasty.Finally we ordered pretzel bites - these were good. They came with some sort of mustard sauce.The service was great! Our waitress was very attentive - checked on us every 10 minutes or so. He food came out super quick. I swear it was like we ordered it, and it appeared! I would have liked everything to come out slower honestly. We ordered so much food, and it all came out at once, it was a little overwhelming.The bar service was also very quick. I ordered a beer and in a matter of minutes it was at my table.The restaurant is very nice looking & clean. It was quiet & they have a little nook that has 2 tables in it, very nice!","10/30/2015","5.0 star rating","https://www.yelp.com/user_details?userid=prFzLbG55vRIoY1bxFfA8Q","Angela K."
"Came by recently for the $5 burger they were offering due to Yelp Burger WeekThe place is located within Lawry's Prime Rib hence the name Side Door. Me and my buddies walked in and no one was at the front which caused us to kind of wander around in hope to find someone. We saw a guy that happened to walk behind the bar and he told us he could get someone for us.We got an awesome server that continued to make jokes and was really interactive and helpful with the menu...pretty cool actually. I went with the $5 burger which was an angus beef patty with iceberg lettuce, pickled red onion and gruyère cheese (my choice of cheese). I enjoyed the burger very much and would buy it again for its regular price. My buddy got The Roger which is pastrami, gruyère cheese, caramelized onions, horseraddish mayo on sourdough...it looked very good. Pretty cool spot and good food as well as beer selection.","5/29/2015","4.0 star rating","https://www.yelp.com/user_details?userid=hzmTQMkTGTUQ-aRdKAcUzA","Andre W."
"Side Door has a tremendous selection of beer and craft cocktails. Menu has a unique meat board for sampling as a group which was fantastic. Now the service was just okay. Friendly waitress, but our appetizers didn't show up until we had to ask for them. Which was after our meals arrived. Also the drinks took an awful long time to be crafted!Thank goodness the food and drinks were as good as they were.","9/28/2016","4.0 star rating","https://www.yelp.com/user_details?userid=zuf1lDt5a0PhZBzdnIJPpA","Scott V."
"Lunch this afternoon.  Unsure of what to order.  Our server Jeff explained and directed us to a outstanding lunch.  5**** server-we chose the Brussel Sprout Salad (Brussel Sprouts not one of my favs) which turned out to be...outstanding!In addition, the Prime Rib Sandwich was very good-recommend ""real"" horseradish on the side.  The horseradish butter was weak.Excellent lunch and the service was outstanding!Pat & Dennis","9/4/2016","5.0 star rating","https://www.yelp.com/user_details?userid=vIdyV-yKfgp1-gV373uF2Q","Dennis P."
"Down a star as the service really was suffering the last time we came here.  Our server seemed to be pulled in way too many directions and we had to keep flagging him down.  Maybe it was because it was the first time we actually were seated at a table?Well, whatever the reason, the next time I go, it's back to a seat at the bar for me.  That way I know the service will be spot on as those folks know what they are doing!","5/25/2015Updatedreview","4.0 star rating","https://www.yelp.com/user_details?userid=ZYZNcugF3xUEGyLOVGiZ0Q","Carol K."
"Tried to call in an order to go, however they won't take phone orders because they said they don't want food getting cold and additionally orders will be ready in 10 minutes. Well, they were dead on. 11 minutes after placing the order it was ready to go. I ordered the prime rib sandwich which was absolutely perfect.  Really don't know what more to say other than that.  Also ordered the avocado mash which is basically guacamole without pico that came with pita chips. Again, perfect. Flavor, texture and portions were all great. One star reduction was because it took 6 minutes sitting at the bar before I was acknowledged which was frustrating, especially on a relatively slow night. Just a heads up, the location was a bit hard to find. The address is 100 Ontario (mid block) but the actual entrance is on Rush just north of Ontario.","6/3/2015","4.0 star rating","https://www.yelp.com/user_details?userid=L0Tw_H2ErjCaETwv2y5DVg","Chris M."
"Great place! Loved the prime rib sandwich and the awesome beer selection! Sat at the bar and both bartenders and waitstaff were awesome.  Thanks for a great final night in Chicago! :)","9/14/2016","5.0 star rating","https://www.yelp.com/user_details?userid=bjox2mlhePlrPwySeCBR0g","Amy R."
"Quick update...stopped in for lunch today and avoided the meat platter...ironic at a steakhouse...heheheBUT I have to say our meal was DELICIOUS!Crab dip...amaz!  I just wished it would have come with more than three small flatbread crackerslamb meatballs were amazing!!!!!veggie salad was crisp, refreshing, and crunchy.  Perfect additionpoutine...do it...just do it.  Gravy was heavenly, peppers made the dish...YUMMMMM","6/6/2014Updatedreview","4.0 star rating","https://www.yelp.com/user_details?userid=a4seSZMF9QxPBGAJ9MjaPw","Stephanie L."
"2 words: life-changingI haven't felt this way about a food establishment in a long time. Came here after watching a movie at the AMC Lowes 600 (just a block away) and was looking for a place to eat nearby and boy are we glad we found this place! Hubby ordered the 'Prime Rib Sandwich' and it was delectable. The thinly sliced meat just melted in your mouth, but the star of the dish was the small dish of au jus that came with it. All I was thinking was how many other dishes you could make with this small bowl of liquid. Can I have a bowl of au jus to go please?Based on the recommendation of the waiter, I ordered the 'Fork & Knife Pastrimi' and yes, you do need a fork and knife to eat it as it was messy. The pastrami is 3-weeks work of TLC and well extremely well done. At first glance, it was a big sandwich that I thought I was only able to eat 1/2 of it, but eat bit was a new savory discovery that kept my mouth wanting for more. Needless to say, I ate the whole thing!!!  It's been almost a month since my discovery of this place and I've thought about it constantly. The decor has a warm and cozy hunting lodge feel. Since they close at 10:30pm on Saturday, you don't have to deal with the loud and crazy crowd at a bar waiting for a table. We got here at 8:30pm and was seated right away. I'm a HUGE fan!","5/19/2015","5.0 star rating","https://www.yelp.com/user_details?userid=ukf_t7zLsXL4qqwhVEMx5w","Patty S."
"Great place for a craft beer and steak sandwich.","7/22/2016","5.0 star rating","https://www.yelp.com/user_details?userid=rT3bHa5n9szCAPbk0_zwjA","Julia W."
"I've been to Side Door 3 times (drinks and appetizers with coworkers, dessert with my friends and on a blind date) and each time I've enjoyed my experience here. First off, Side Door is a 3 minute walk from my condo so by default I already liked this place. Secondly, each time I've been here I've had great service from the friendly staff working here. Thirdly, the beer menu is impressive, the food is good and the dessert hits the stop.If you love Root Beer like I do, I recommend you try the ""Not Your Father's Root Beer."" This beer tasted just like root beer, which is probably why I downed it in under two minutes and needed a second one.Appetizer -I'd say try the blue cheese potato chips with crispy prosciutto. You get a plate filled with chips covered in this awesome blue cheese sauce. Worth trying and you get enough to share with someone else.Food- Spiced Rubbed Leg of Lamb: the lamb comes sliced and on a board with some different dipping sauces. The lamb was tender and delicious. - House Smoked Pastrami: was pretty darn good. The sandwich comes packed with a nice portion of warm pastrami covered with this hoppy cheddar rarebit on a pretzel bun. I can see why three different waiters/waitresses recommended I try this. I enjoyed every bite of this sandwich.Dessert - Sticky Toffee Pudding: is the one to get! It's so good, but I wish a scoop of vanilla ice cream came on top of it.SideDoor is pretty awesome and I would definitely recommend this place for drinks, dinner, a quick stop for dessert or as a date spot.","4/30/2014","5.0 star rating","https://www.yelp.com/user_details?userid=LNooRhqlM6ebjgm5KT1KLA","Norm J."
"This is a great date spot and really cute. We went here tonight after work and I felt a little under dressed, but the wait staff made us feel right at home.We shared and loved everything. The stuffed shrimp and poutine were delicious! I saved room for dessert and we shared the sticky toffee pudding. Also delicious.I also didn't realize we would be in for a musical treat. They had a jazzy band there that was really good. I will definitely be back to visit other items on the menu.","5/6/2014","5.0 star rating","https://www.yelp.com/user_details?userid=_vbEQU_xD95RZ-7j93z9hA","Tavi J."
"Love this place.... Yummy hand carved gourmet sandwiches. Craft drinks, and a cozy warm feel to the atmosphere. Great fries, and amazing meats. Great for a quick drink or pitstop for lunch. Recommended!! Come here.","7/28/2016","4.0 star rating","https://www.yelp.com/user_details?userid=neHo7wBtbN_v8jOKkHeBgQ","Kristy D."
"Although the prime rib it was delicious, it was a shaved too thin like roast beef. The menu is limited, and although it was simply for lunch, it was very very expensive. The server was nice and the timing was great, and their chipotle deviled eggs were outstanding. But all in all, it was a little more expensive then what I was expecting. The food should been great and the prime rib should've been awesome and, well, it was just good","7/3/2016","3.0 star rating","https://www.yelp.com/user_details?userid=GgIQ__R026pCKZGn2sjLDA","Mitch L."
"To start I'd like to say that the vibe of this place is pretty cool. Dim and quiet, not a lot of chatter like most places. We had a small room off the main area with a booth. The waitress was super friendly and definitely willing to share her knowledge of the everything the Sidedoor had to offer. The beer menu is eclectic to say the least, albeit a bit pricey. The calamari was an amazing starter. The fork and knife pastrami is also a a must try. We had a dessert too, but I can't remember it's name, although it was also great! I say if you're in the area, try to stop in!","8/14/2016","4.0 star rating","https://www.yelp.com/user_details?userid=D8oHxPqd0P8bafU1CyVpBw","Patrick F."
"SideDoor was a wonderful meal to close out a fun weekend trip to Chicago. It was fantastic to escape the tourist crowds even though this place is located right next to the bustle of the Magnificent Mile. We went right before noon on a major holiday, and there was plenty of seating immediately available. We were a little bummed that the legendary meat board had been retired from the menu, but we quickly forgot once the delicious food came out.Prime rib poutine: Great. The pickled veggies atop the plentiful meat and gravy added a lovely acidic kick to the all-around solid appetizer.Prime rib sandwich: Great. The bread was crispy, the meat was tender and plentiful, and the au jus and horseradish creme added wonderful flavor.Sticky toffee pudding: Great. This warm, rich cake paired well with the cooling taste of creme anglaise.The restaurant itself was beautifully decorated with copper tones, rich wood, and a tin ceiling. On top of that, service was extremely friendly; everyone was so warm and courteous that I thought I was back in Texas.","5/25/2015","5.0 star rating","https://www.yelp.com/user_details?userid=EwxoyqOGJ458ZUxxKOPKHw","Lisa G."
"Very good.  I would come back again.  Fried brussell sprout salad is delicious!  So is the scalloped potatoes.  And of course the prime rib is too.","8/31/2016","5.0 star rating","https://www.yelp.com/user_details?userid=bATuZVvmABjP0zXWRNbwOg","Marci J."
"I was visiting Chicago last weekend, and yelped for the closest ""Gastropub"" in the area since I am a craft beer guru.  Side Door came up as first choice, so I stopped in and sat at the bar.  I was very impressed with the draft selection, they had a few rare drafts, most of them are from local breweries.  There were several IPAs on tap, and although I don't like hops, I tasted a few and they were pretty good!  I stuck with my favorite, the sour ales.  They had a fabulous sour ale by Two Brothers, ""Fathom.""  It was amazing.  There were several other Two Brothers selections, as well as some from Firestone Walker.  I didn't eat here, but the menu choices were so top notch, I seriously wanted to order one of everything.  The menu changes every week, so that is cool, you can always come back and get something different!  The atmosphere is prim and proper, but trendy and beautifully remodeled.  Grand staircase and high ceilings.  Reminds me of pre-prohibition type pubs.  The bartender was awesome, and all the wait staff were so friendly, they were chatting with me, giving me some history of the place and good tourist things to do while in Chicago.  Overall, 5 stars for Side Door, I hope its stil there next time I go back to Chicago so I can come again!","7/10/2014","5.0 star rating","https://www.yelp.com/user_details?userid=CjJhEzdWQNEKa7grwPRQyg","Stephanie S."
"Excellent. Menu is small & changes, which excites me. We sat in the bar at a small round table, so can't talk about the dining room. The bar was dark, wood, some candles. Service started at a high level, but mysteriously faded as we worked through our food. Our server got injured in the kitchen, or something like that..  got a little weird at the end. Aside from that the food was superb. Except the Avacado Mash, way too heavy on the lime, skip it, maybe try the deviled eggs. Tri-meat board, potatoes, mac n cheese, asparagus, yum. The Prime Rib & the Roger sandwiches big hits. When back in Chicago, hope I can swing back by.","11/10/2015","4.0 star rating","https://www.yelp.com/user_details?userid=Du-_DV5offWUWMzlll5m-A","Chris M."
"Random stop based solely on skimming the reviews and pictures of this place.  What a wonderful surprise!  We had pretzels, with a wonderful honey-forward mustard sauce.  Heavenly. The gf had a wedge salad, best Bleu cheese dressing either of us have ever had, and we're super picky.  I had the fork and knife pastrami, and a side of scalloped potatoes.  Maybe one bite in I was chided for cooing with utter glee at the ample am out of deliciousness placed in front of me...  apparently I was dancing in my seat.  Cocktails were exceptional and our service (weston, I believe?) couldn't have been better.  Knowledgeable, friendly, prompt, and made perfect suggestions (I know that technically falls under knowledgeable but it stands to be said individually)  If we weren't out of towners, I would probably have a labeled seat at this bar from frequency.  Bravo","7/9/2016","5.0 star rating","https://www.yelp.com/user_details?userid=xNd-z85UxzMIzNl4vjsnNw","Andrew G."
"This is a great gastropub with a good track record of pleasing its customers. Count me in. The small room off the bar is dark and clubby. I had a nice cocktail called a Blind Pelican made with Buffalo Trace bourbon, Aperol, lemon and rhubard bitters. Tres refreshing. The menu is mostly bites and small plates. I ordered a caesar salad made with red & green kale and white anchovies--yes, real anchovies. Followed by a board of deliciously seasoned and perfectly cooked lamb chops. These are served with little dipping sauces and caramelized onions. I can see how coming here can be quite addictive. Easy on your wallet?--no, but quite enjoyable. And the service is very fine. This is a cool retreat off Michigan Avenue, open for lunch and dinner, so head on over. I will definitely be back.","9/27/2015","4.0 star rating","https://www.yelp.com/user_details?userid=GhAd-sgGGx0kkLYBy3rvQw","Jeff J."
"Server was AWESOME. She really knew her stuff, and her BEERS...  The food was excellent, and a great environment.. Would go back here anytime!","6/11/2016","5.0 star rating","https://www.yelp.com/user_details?userid=HVAVFm63LX0bTWE3zdET4Q","Gary F."
"I had lunch recently and was pleasantly surprised! The former Lawry's sandwich bar was no frills, but tasty. Now it has ambience and delicious food.We started with the chips and Blue Cheese sauce. Decadent and yummy. I had the smoked Pastrami  with cheese sauce. So good, I have the other half stashed in my freezer for a rainy day. We shared Mac and cheese as well.Our server was great, knew the menu and made good recos.Excellent lunch spot, I will return.","7/7/2014","3.0 star rating","https://www.yelp.com/user_details?userid=KE3tGPKrAN8B9hGd2dYyFw","Stephanie C."
"This place really surprised me. I went here on Memorial Day for lunch and they were empty which worked out great because I was starving and not in the mood to wait anywhere. When you go, I recommend ordering their steak nachos. They're one of the best nachos I've ever had. The portion is large and the chips are spread out so every chip has a topping. I also tried their prime rib sandwich which was great as well. I'm curious to go back and see how their dinner is but in the meantime it's definitely a great place to go for lunch.","5/29/2015","5.0 star rating","https://www.yelp.com/user_details?userid=hDmXu5XyQSGSCMrqHet89Q","Jami J."
"5 stars for our dining experience. The bar experience I would give 2 stars. Bar experience:I was standing near the server station all the way at the end of the bar because the bar was packed. My boyfriend and I just wanted to order a drink and get out of the way while waiting for our table. Sean, one of the bartenders, looked at me and in a very condescending way said, ""This is our serving station. You know, where my servers pick up their drinks?"" I know this and would have gladly moved out of the way when a server came up, but seeing as the bar was packed I was just looking for an open area to get a drink and move on. He proceeded to tell me to move to the other server station. Which...makes no sense. So, I go to the other server station and order a drink, which I apparently pronounced wrong, so Mr. Sean had to correct my pronunciation. He really rubbed me the wrong way and I told my boyfriend that if the rest of the experience was like this I would walk out. Dining Experience:Thankfully, our server and dining experience was FANTASTIC. Unfortunately, I cannot remember our servers name, but he was awesome. We were at a table just outside of the little kitchen area so we were able to see everything being made. Loved it! We ordered the pretzels and the baked mac and cheese to start. They were wonderful, the horseradish honey mustard with the pretzels was great! We then got the prime rib sandwich. Prime rib is one of their specialties and it was outstanding! Our server was very knowledgeable about the menu and very friendly. Because of him and the dining experience, I would definitely give this place another shot. That shot will avoid the bar though.","12/11/2015","3.0 star rating","https://www.yelp.com/user_details?userid=TF4V8DuNiA9LEEf6IpZhvQ","Melissa P."
"The Chorizo Poutine was the best Poutine ever!!! The Roger sandwich was very good but the pastrami still had a lot connective tissue. The cole slaw was dope.","11/18/2015","4.0 star rating","https://www.yelp.com/user_details?userid=PP75vI3j6dcxjDeRjd_MNg","Ben C."
"My sister in-law and her boyfriend were in town visiting and we found ourselves downtown without a dinner reservation. I haaaaate being downtown in general because the food tends to be overpriced and mediocre. But, thanks to Yelp, I found this place and we decided to walk over and check it out. We came in at 7pm on a Saturday night and were told it would be just a few minutes. Great! We sat in the bar area while we waited for the rest of our party to join us. The server in the bar area was fabulous and we tried the ""Not Your Father's Root Beer"". Yelpers, please listen: you MUST try it. It's amazing! It's root beer with a 10.7% kick. So good. When the rest of our party arrived we were sat. We had a fabulous booth for our party of six that was separated from the dining room with a tied back curtain. The little alcove made it much easier for us all to hear each other at dinner. Excellent! Our server explained that it's an open kitchen so the food will come out when it's ready so you might not get everything in an order you would prefer. That's fine though, it ensures your food is hot. I ordered the fork and knife pastrami sandwich. I will be dreaming about that sandwich for a long time. It was perfect. I sampled my sister in-law's mac and cheese and it was delicious. The only hiccup in the whole meal was when the server was clearing our plates and noticed that my sister in-law had gotten the pork tenderloin sandwich instead of the prime rib. She hadn't even notice but he gave us a complimentary dessert and adjusted our bill. Amazing service! I would not hesitate to recommend this place and my husband and I might very well make the trip back downtown specifically to go here for a date night.","1/25/2015","5.0 star rating","https://www.yelp.com/user_details?userid=bvGO_TqdIXFo-mNj2SsXhA","Natalie S."
