"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"This place was recommended by a family member. They recommended having the churros there and they were good. I recommend getting the pistachio or hazelnut flavour. The chocolate flavoured food and drinks such as churros and coffee is dark chocolate which is bitter for my liking so unless you like dark chocolate, go for it. In terms of ordering, make sure you line up to order and pay at the cashier before sitting. We had some confusion going in as we thought it was just sit down. Luckily there was somebody at the front to guide us.","10/22/2016","4.0 star rating","https://www.yelp.com/user_details?userid=nefYrZL3vAdTd9SBPf8kPg","Steph C."
"Overall: If you're willing to spend a few extra, Xoco is a fantastic spot to get a tasty sandwich or soup with latin flair. The good: Food tasted great, with from the guac to the fresh chips to the soups and sandwiches. The guac and chips came out really quickly and the food, once ready, was hot and delicious. The line is long, but the service was really friendly. Great beer/cocktail selection.The bad: Delicious, but pricey for a lunch. $13 for a sandwich or soup? The restaurant is squished and crowded and a little loud. Atmosphere: 8/10Service: 9/10Food: 9/10","10/16/2016","4.0 star rating","https://www.yelp.com/user_details?userid=O54qpaPFcfpR9rf7f6Ltag","Kyle D."
"First time here and not sure if I will be back.Service is unprofessional and be ready to wait for 20 minutes for an order of Churros (they specialize in churros). It would have been better if they would let me know it would take a long time. After asking about the food 20 minutes later. The same guy who took my order went to hide in the back and did not come back. Sent someone else to give me my late order.Disappointed.","3/11/2017","1.0 star rating","https://www.yelp.com/user_details?userid=odteIKk7KWydi8WbWFos7Q","Jesus O."
"Stopped by for lunch, and since it was cold, I thought soup sounded delicious. I ordered the carnitas caldo. It came with a few sad pieces of carnitas, some arugula and greens, avocado, and a few tiny ""dumplings"" that would be more adequately described as balls of dough. Not quite the ""meal in a bowl"" that I was expecting-- for the name, I expected a hearty soup with lots of filling meat and dumplings. In addition to the ridiculous portion size, the soup was virtually undrinkable since it was so salty. The price was also another sore point-- the location is expensive, but this was unbelievably overpriced for the portion size and quality.Not sure I'll ever come back, but the tortas are probably the only decent thing here.","1/11/2017Updatedreview","2.0 star rating","https://www.yelp.com/user_details?userid=LnovPC4LNKzqHSzBvR1mvA","Tiffany L."
"Churros for lunch? I can work with that! :)Stopped at Xoco to grab a quick bite shortly after arriving in Chicago. Their pescetarian torta option is only available on Friday and I didn't feel like getting too full since we had a dinner resy in a few hours so churros only it is! However, my boyfriend ordered the goat barbacoa torta (their Saturday special). When I asked him what he thought of it, ""5/5. Easy,"" he said. On to the churros, we ordered each of the glazed ones: pistachio, hazelnut and chocolate-peanut. Hazelnut was my favorite. Didn't really care for the chocolate-peanut since the chocolate was pretty bitter. Also, the same reason why I didn't care about the Authentic (fresh ground chocolate and water). Although, I do think it's pretty cool that they roast and grind their chocolate in house. I'm sure I would have enjoyed their other chocolate drinks but unfortunately we didn't make a second stop here during our trip. Next time!","9/10/2016","4.0 star rating","https://www.yelp.com/user_details?userid=LCzSgeO31wwIMZv0TXPX4Q","Laverne N."
"Came here with a friend on a Saturday for lunch. The Good:Serving sizes were perfect. I ordered the Pepito and it was delicious. Had an order of the churro with the chocolate dipping sauce and it was the perfect end to the meal. The Bad:My first time dining here the system to order is unique. You order first and are told to take a seat. We had to order our lunch and dessert at the same time. Initially I thought that was smart to do. Then j realized it takes a while for the wait staff to realize you're done with your food and ready for the next course. The Ugly:The restaurant is small, festive and cozy. It can get busy so coming during off peak hours would be wise - otherwise you'll end up standing in line waiting to order.","10/5/2016","3.0 star rating","https://www.yelp.com/user_details?userid=IwRTzVtjixHu_sfZijWyWA","Sahar N."
"Food: 5/5Healthy Options:4/5Ambiance: 4/5Service: 5/5 Average: 4.75(round up to 5 stars)1-Best Torta EVER(meant in the literal sense)2-Staff was excellent 3-Guacamole was great4-Half-price margaritas during happy hour","4/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=zwk1Y07Nu1KA0P7vt7ad0A","Corey B."
"I'm a Rick Bayless fan as I have watched him on Top Chef Masters (he was also on Iron Chef America)! I was excited to check this place out as this place has been on my list of restaurants to try. Parking: there's paid street parking on nearby streets. We parked by RPM Italian which was across the street. The restaurant is located on a corner. We kinda got lost looking for the entrance and almost ended up going to an apartment complex but found the entrance when people were leaving with their to go lunches.You walk into the restaurant, and the hostess gives you a menu so you can look at what you want to order. There's also a menu on the wall. There's two lines, one for take out and one for dine in. You order the food at the counter, the person at the counter will assign you a table number, then the waiter will guide you to your table. Food: I ordered the ahogada torta ($11), which is one of the more popular items on the menu. It has pork carnitas with pickled onions and it sits in a chile broth. You can choose your spice level and I chose mild but it was a little spicy for me. I wish the bread wasn't soggy because I like my sandwiches dry. I usually don't like dipping my sandwiches in sauce (like French Dip in Au Jus or Italian Beef) but I appreciate that the sandwich was flavorful with the onions and chile broth and that the pork was tender.  My dad ordered the seafood caldo, or soup, ($13) with shrimp, catfish, mussels, cilantro, and lime in chile broth. He liked his soup but he wished he had rice with it to make it more filling. (we're Asian, we eat rice with everything!) We also had chips with tomatillo and 3 chile salsa. The chips had a hint of lime flavor and I preferred the 3 chile (green) salsa over the tomatillo (red) salsa.For drinks, I tasted the Authentic Hot Chocolate ($3), which had ground chocolate and water and my dad had the agua fresca ($3), agua del dia (water of the day), Raspberry Lime. My hot chocolate was rich but a little bitter, it tasted like dark chocolate. It took some getting used to but I ended up liking the bitter taste. My dad liked his Raspberry Lime agua fresca, though it was more on the lime-y side. As for dessert, we had the pistachio, hazelnut, and original plain churro with the chocolate dipping sauce on the side. Of all the churros, the pistachio had the best flavor and I recommend ordering that one if you had to choose a flavor. The churros tasted like donuts and were not greasy. The glazed (pistachio, hazelnut) churros are $2.25 each while the plain ones are $1.60 plus the chocolate dipping sauce on the side is $1.25.I wish the prices weren't Top Chef prices ($11 sandwich, $13 soup, total for food and drinks was $36 plus $8 for desserts) but the food was enjoyable and it was good! It wasn't amazing but I was glad to try something different! Verdict: My dad and I enjoyed our food but not sure if we are coming back due to the price of the food. It was great to try the food and I saw Rick Bayless in person at the restaurant! (fangirling!!) This experience has actually made me more curious in trying his other restaurants like Lena Brava.","1/18/2017","4.0 star rating","https://www.yelp.com/user_details?userid=pL-_z43kBXdw0SLuFd9GWA","Tess C."
"Xoco - more like muy delicioso! We heard great things about this place and had to try it out since our hotel was right around the corner. We ordered the Pork Belly Chilaquiles and Shrimp and Egg Breakfast Sandwich - both were super flavorful and the perfect size for an early morning meal! Unfortunately, we went so early that they were only serving breakfast and we wanted to try some of the lunch offerings. This isn't a typical sit-down restaurant, but the quality of food is still on point. When you walk in they give you a table number and you order and pay ahead - which makes things easier if you're looking for a quick bite! We were in and out in about 30 minutes. Overall, Xoco has some pretty authentic flavors and we would definitely recommend this spot to anyone looking for great Mexican food in River North!","1/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=G0vHlUSxnPT8Xp5AApsoDA","Kelci L."
"I thought this place was solid. We had the Pozole soup, which was great, the loaded guac, which was awesome, and one of the tortas. The torta was good but as with everything that is upscale it was on the smaller side. It tasted way better with some spiciness added to it. For dessert, we split a churro and had a few sips of the Aztec drinking chocolate, which was wonderfully divine. Hot chocolate has always been a real treat for me, which basically means I never have it, so a few sips was all was needed. I recommend this place for a nice late lunch on the weekend when the line is probably not as long. I particularly love the vibe of this place - lots of lively Mexican music that makes this place really fun to spend an afternoon.","1/14/2017","4.0 star rating","https://www.yelp.com/user_details?userid=lxaBfy6snoCHWtN5KPrZtw","Monica Q."
"Been here twice and first time was during the winter time when I was craving for some hot choco and churros. Thanks to Yelp, I found this place.Ive seen some people get confused but when you walk in, someone will be waiting to greet you and ask if you are dining in. Then, they assign you a table number; you get in line, give your assigned table # to the person at the register and when youre done, somebody directs you to your assigned table, then they bring the food out :) We ordered the 3 for $4 churros plus one authentic hot choco, and one aztec (spicy hot choco). They were both really good but were so chocolatey and rich so we thought for next time, we'll just share one drink. We came here again recently after having a nice meal across the street. This time I tried the pistachio covered churro. It was very delicious and satisfying! Cant wait to go back and explore the non-dessert items on the menu.","8/29/2016","5.0 star rating","https://www.yelp.com/user_details?userid=DBz4jrx_9s1lBVIPV8NdOw","Priscilla C."
"One of the best spots in the City, hands down. Xoco is a Rick Bayless restaurant with incredible food and desserts. I personally think its better than Frontera nxt door. The torta ahogada is incredible, one of the best I have ever had. For dessert, I rec the hand made churros w/ coco.  5 Stars, you will always be my favorite XoCo!","9/30/2016","5.0 star rating","https://www.yelp.com/user_details?userid=EA0R52evdREAGiKwEbTeAw","Al G."
"Went on a busy Friday afternoon for lunch. It has nice outdoor seating which was already taken. The indoors are crammed and chaotic. There are two queues one for online orders and to go pick up and another for seating and ordering. The lady at the to go counter seemed flustered and unhappy by my arrival (more work). Behind her there was the oven where tortas were being toasted. Food was being sent out and it looked amazing!! The food was indeed amazing!!!!! All our tortas were great! Crispy bread, great salsa. We also got churros which came with chocolate. To die for! Ok don't die because you will want to eat it again. But worth it all! Must go. I remember eating it at O'hare and loving it. It is slow and chaotic, remember that and order online.","9/17/2016","4.0 star rating","https://www.yelp.com/user_details?userid=5Sq02IGIgb-tZLZqm044aw","Madhur K."
"This is a great lunch spot that my fiancé and I were happy to find. Just a quick walk from our hotel, Palomar, we made a point to go on a weekday before the real lunch crowd set in. Easy enough to order and sit down, we chose tortas (Baja chicken and choriqueso) and chips and salsa. We didn't realize how much food it would all be, but truly it was all delicious! Salty chips and fresh salsas accompanied by really well put together ingredients on the sandwiches made for a memorable meal. I preferred the Baja chicken to the choriqueso, but my fiancé loved both. I feel like there was a licorice taste to the choriqueso that I couldn't quite get past. I wish I was in the area more frequently so I could discover other menu items! I feel like the vegetarian options would really be amazing and I hope to get back to try. Thumbs up!","12/27/2016","4.0 star rating","https://www.yelp.com/user_details?userid=SigsctLKME5VJF_siTQ_5A","Sloan S."
"Well worth its rating! The small dining size can't cancel out the amazing flavors coming out of the kitchen. I went with the Cubana sandwich and was floored!! You can taste the smokiness of the different meats, kick from the cheese, and freshness from the avocado slices!! If the two times I've been here, I've ordered churros both times. Be warned that the chocolate dipping shot is not milk chocolate. It's definitely a Mexican chocolate as it is a little bitter and slightly grainy. It's not a necessity for me!","3/30/2017","5.0 star rating","https://www.yelp.com/user_details?userid=E4mcEH1BmRv0nmfgBpLMfw","Kevin Z."
"I came here a few months back and overall, wasn't too impressed with the food and atmosphere here. I got the choriqueso, and while I liked the flavor profile of the sandwich, I felt like it was a little pricey for what I got, and didn't taste like anything out of the ordinary. One thing that bothered me about this place was how crowded it seemed. I might have just been here at a busy time, but when we were seated, we ended up sharing a table with two other strangers. Maybe I came here with expectations that were a little-too-high (the friend that I came with hyped it up a lot), and maybe I just need to try something else on the menu, but overall I'd pass this spot up for many of the other restaurants around this area.","12/25/2016","2.0 star rating","https://www.yelp.com/user_details?userid=2LcC1R65TLmgfj1djSnguw","Jerry H."
"Xoco provides delicious Mexican sandwiches and hearty soups at a slightly high price in a prime River North Location.The restaurant is an order at the counter type with an open kitchen. The lines are a bit long and can move quite slowly. The location is also relatively small, so seating can be limited at peak hours.The food itself is pretty solid, although pricey. Sandwiches and hearty soups will run you from 10-20 dollars. I've come here multiple times and tried the specials, but my favorite is the Cubana. The loaded guac is pretty good, although if you get it fully loaded, the guac flavor can be overpowered.Give Xoco a try!","11/29/2016","4.0 star rating","https://www.yelp.com/user_details?userid=rq9-MQ4REq9UzwsCgbMATw","Eddie C."
"Stopped in on a chilly evening to warm up with some of THE best pozole in the city. The blood orange margarita is a must (please note it's not on the menu YET, but it will be). Finished with a fresh and warm chocolate peanut butter churro. HEAVEN. The seasonal Tortas are the best way to get a taste of what's good, right now. Communal seating is cool and the music will have you dancing in your seat. This wasn't my first time here but it will be on my rotation for a quick, filling and always delicious dinner.","2/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=DCMPltXPjttXws2ajcTwlw","Natasha C."
"Came for a quick lunch while on business trip. The short rib pepper soup was delicious, aqua fresca orange and pineapple was really refreshing and of course must finish off with the crunchy decadent churros dipped in chocolate.","3/15/2017","5.0 star rating","https://www.yelp.com/user_details?userid=nF-St06mew3oQ66ZxYSmDA","Jen H."
"The churros are a 5 star dessert ... I will come back just for that!  Our lunch was a great 4 star.  Possibly a 5 star.  Don't get the Almendrado (hot chocolate with almond milk)... it was undrinkable and sour.This is the 4th Rick Bayless establishment I've been to and I would say this is my favourite so far.  Better than Lena Brava!  I love it for the service (those hostess have memories like an elephant and they manage the place so well) and the flavours.  Flavours are great here.  This is an interesting concept as it is a true fast casual restaurant.  They do offer table service but you do line up to place your order.  We arrived around 12:30 pm and it was completely packed.  They do pace the ordering so your table is available right after you order.  I do appreciate how it's not a free for all where people are jostling each other to get a table.For $40 lunch, we got the Friday Chipotle Shrimp Torta, seasonal Sweet potato caldos, their new hot chocolate with almond milk, and 3 fresh churros with the chocolate on the side.  Seeing how cold it was, I was going to get a soup for sure.  It took about 15 minutes for our meal to arrive after ordering which is pretty good seeing how crazy busy they were.  I appreciated how the staff here is constantly cleaning and making sure everything is being delivered super fast.  The Chipotle Shrimp Torta was incredibly well done... the shrimp had a nice heat and not overcooked.  I had to fight for a bite to try it.  My vegetable soup was good... I loved the heat and flavour of the vegetable broth.  The one comment I had about mine was that it was 80% shredded cabbage with only 3 potato dumpling and 2 pieces of sweet potato.  I was thinking I would have more variety than one vegetable. The broth was very good though so I was able to kinda overlook the lack of good vegetables.  The unfortunate part of the meal was the  Almendrado (hot chocolate with almond milk) .. it was actually quite sour.  We left the drink more than half full.  The best part of our meal (and possibly best I've ever had) was the churros.  We got 3 churros with the chocolate on the.  WOW.  Hot crispy exterior that had a great crunch when you bite into it with an airy and light interior.  The best doughnut ... even the dough had a nice flavour.  The sugar coating wasnt too much to be too sweet.  The chocolate shot was incredible ... deep dark chocolate flavour without it being too sugary and perfectly complimented the churros.  This is also we had an issue with the hot chocolate as it is supposed to be the same chocolate shot ... we practically licked the last bit of the chocolate.Overall, I'm definitely coming back for the churros but I'm also willing to try other items on the list.  Service is fast and smart and though it is packed, they move tables quickly.  Great flavours and my favourite Rick Bayless restaurant so far!","11/25/2016","4.0 star rating","https://www.yelp.com/user_details?userid=PGeiszoVusiv0wTHVdWklA","Soleil S."
"Big fan! Wish they had Xoco back home, I'd be a regular for lunch or dinner. It's an interesting fast casual meets waiter service hybrid. As soon as you enter, they assign you a table, so after you've ordered your food at the counter, there's a table waiting for you. Love this little touch, as I often suffer from table-snagging anxiety. LOVED the Oaxacan menu, just different enough from run-of-the-mill Mexican, but still familiar and comforting with all those spicy flavors. I had the pozole soup, a meal-sized bowl, pleasantly too big to finish. For dessert, the Oaxacan chocolate soft serve with cajeta sauce and chocolate crumbles. Cool that they serve beer, wine, and cocktails on tap - keeping with the ""fast"" casual theme. Once seated, it feels very much like a regular nice sit-down restaurant, though nobody bothers except to bus your plates or refill your water. Pretty awesome concept with uniquely delicious food and hospitality.","5/13/2016","5.0 star rating","https://www.yelp.com/user_details?userid=4Y81J2Tdq5XAnkeYmCZ2ow","Nique F."
"OMG Yes! I am going to be very candid and let you know that I have no idea how big a deal Rick Bayless is. Maybe that takes away my ""foodie"" accreditation. Anyway, I was there for the food and boy, did it deliver. We decided to head here for a lunch and we weren't there for the rush, we went around 1pm, so that helped a ton. We ate there and scored a spot outside. The word margarita was thrown out there and I accepted it like a champ. I mean you are about to throw down with some delicious Mexican food and you see blood orange margarita:  Pueblo Viejo blanco tequila, Beck Farm organic blood orange juice, Mexican vanilla and lime... how could you turn that down? Even at lunch. We got chips and guac for the table, went for almost naked guag which is  roasted garlic tomatillo guacamole with choice of two toppings. We got local MightyVine tomato and queso fresco. So creamy, flavorful and fresh. I went for a Caldo: Meal-in-a-bowl soup. Carnitas slow-cooked Gunthorp pork, potato-masa dumplings, chayote, roasted serrano chile, greens, arugula and avocado. It was delectable. It truly was a meal in a bowl. I topped it off with leftover chips and it added the perfect crunch. Go here.","5/12/2016","5.0 star rating","https://www.yelp.com/user_details?userid=OgYi5x02MBukfxPNFe1ePg","Colleen B."
"A really great option if you're looking for a casual lunch, food to go or are after some Rick Bayless awesomo food but can't be bothered with the formalities of Frontera. We popped in for lunch and sat outside on one of the street tables, ordering inside and choosing from the board menus while our waitress took our names and assigned us a table, paying at the counter. Sandwiches were the order of the day and these specialities come with all sort of crazy sauces or in my case soup - floating away like Free Willy coming out of the water (NB - it was pork...not whale meat...). Amazing taste, amazing hot sauce, just a premo place to hangout and chow down. Churros to finish were also damn damn good. Check it out - soon!","5/13/2016","4.0 star rating","https://www.yelp.com/user_details?userid=SdyaF3_mFMdCig_25qW7TQ","Jonny Q."
"Came in here with a group of 10 as a yelp find and we all loved it. Even with the Sat event rush for a late lunch we found ourselves getting our orders quickly and it was all delicious. Cool spot with a great menu!","2/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=4YLEZjZmxpWvRZPa0gDSDw","Shirley A."
"Meh. Overpriced and overrated .. came in for lunch on Friday. Fast casual atmosphere, smaller, limited seating... walk up and order and take a number type of vibe. I Was pretty excited about trying their Pozole and hot chocolate ... a tad disappointed. I guess I'm bias, my mother makes the BEST pozole so I'm constantly comparing. The broth was tasty but a bit on the blander side, I ordered it ""hot"" and it seems like they just added chile powered to make it ""hot"" and I'm used to smaller onion pieces, not large chunks. I feel like the price point was a bit off too.. $13 for a soup? Come on. After tasting my coworkers hot chocolate, I decided to pass. Probably won't be retuning.","12/12/2016","3.0 star rating","https://www.yelp.com/user_details?userid=NhTWPDnDy0UomxeFpqcNBg","Rebeca M."
"Came in for a very quick bite on a Saturday night. We didn't get a lot of items but the two that we had were delicious. The pork belly vermicelli soup (caldos) was amazing. It's got the right amount of heat, and it was very hearty, perfect for a cold night. The chips and guac were also great. We got them with spicy roasted poblano and crispy bacon toppings. Delicious, but small serving of the guac.We will definitely be back for the more iconic tortas. P.S. We got seated right after we finished ordering. The process is definitely weird, but hey, it works (for that one time, at least).","12/11/2016","4.0 star rating","https://www.yelp.com/user_details?userid=gKyz5wNT5QE90v5UIjTlZw","Wei H."
"Found this spot on Yelp while staying in Chicago near the Mag mile. I didn't realize it was not a traditional ""sit down"" restaurant. We ordered our food up front and we're seated communally with a quiet couple, which didn't bother us much. A friend and I shared the fully dressed guacamole and the choriqueso sandwich. Both were delicious. I also indulged with two Xoco margaritas. My only complaint is that they were very small for $10. Delicious, but small. The second one I ordered, I asked if I could do no ice, and she refused. Oh well. The food was delicious and the service was attentive, even though we didn't have a waiter designated waiter. I would definitely return when visiting Chicago next time!","3/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=4oqrK62b42VQnSKL_r9zCQ","Ashley H."
"Churro 3/5 nothing fancy ....I don't know why people love it so muchChocolate ice cream 3/5 very interesting flavor but just not my typeSpecial chicken sandwitch 2/5 this was recommended by their cashier. The bread was so hard it actually cut my mouth. The chicken was ok not the flavor I like. I should have just went with the yelp recommendation and got the pork sandwitch or torta Mexico city thick hot chocolate 2/5 definitely not my thing very thick and with this weird flavor which I just cannot enjoy. I barely finished half of itJamaica tea 4/5 very delicious but the cup is full of ice the tea was gone in 2 sip...kind of pricy for the amount you getStaff 3/5 the cashier was friendly but maybe she's new she had to constantly go to the guy next to her and see if she did things right. The whole give your table number system is really confusing and inconvenient especially when you want to order extra stuffI still want to check out their many other interesting menu item, like the bacon carmeal corn, torta and vermicelli but I'm actually pretty disappointed at their food. I probably just got the wrong item though....","12/1/2016","3.0 star rating","https://www.yelp.com/user_details?userid=_WEIfnMiBlvmTgwIgH7p3w","An H."
"Since I'm a big fan of frontera in the Chicago airport, I have been wanting to try xoco for years and unfortunately it didn't live up to the hype. We came on a weekday evening and had to wait about 15 minutes to get a table for a party of 5 even though we kind of beat the rush. You wait in line and are given a table number. You then place your order at the counter and they bring the food out to you. They will hold dessert until you've finished up your entree. We had the ahogada and pork belly noodle soup. The ahogada is a pork sandwich that is placed in a bowl of thick tomato based soup. Presentation is beautiful but the mixture of flavors were a little weird for me. It could also be that I don't like soggy sandwiches and would have preferred to have the sandwich and sauce/soup separate. The pork belly soup has pork belly, mushroom, avocado, zucchini, and some bitter greens. The salsa negra is a spicy hoisin sauce. For people familiar with Vietnamese food, this is a Spanish American version of ""bun bo hue"" or spicy beef noodle soup. The dish is ok but I think it could use more noodles and less of the greens because of the bitter taste. The thing that really killed this dish for me was that I found a dead BUG in the soup. However, the manager of the store dealt with it very professionally. They offered to replace my meal and also excluded it from our bill. For dessert, we had the churros with ice cream and hot chocolate. They are known for their bean to cup chocolate. The hot chocolate is rich and somewhat bitter. I don't usually drink hot chocolate so I can't really compare it to anything. I am a huge fan of dark chocolate but didn't like the bitter or unsweet taste of the hot chocolate. The churros were warm, crispy, and good. The ice cream must be made with the same chocolate because it was also slightly bitter. I love churros and ice cream but the two didn't really go very well together. I mistakenly thought it would since the ice cream was listed as an add on to the churro. Ambiance of the restaurant is trendy, loud, and kind of tight. It is not family unfriendly but probably not the best spot for young kids. The bold flavors of the food was a bit too much for me so I would not recommend xoco for food. Come by for the churros and hot chocolate!","4/12/2016","3.0 star rating","https://www.yelp.com/user_details?userid=lB4ju34kx4M3TO-8ierv_g","Karen T."
"I was excited to take my friends here for their first time, but I must say I wasn't too impressed this time around.  Perhaps, we ordered the wrong dishes, but I expected everything to taste good.  Lunch time on a weekday was a little chaotic.  They wouldn't take our order unless they had a seat available for us so we had to wait about 10 minutes.  This time, we ordered the Pepito Mexican torta (sandwich), the Seafood Caldo (soup), and the churros with chocolate for dipping.  My friends also ordered the Almost Naked Guacamole which came with chips and salsa.I like that they have self serve tap water and sparkling water, but I wish they get a better ice machine as it was taking forever to get the ice.Guacamole was good, but nothing special.  The torta was good especially when dipping it in the salsa, but I would have enjoyed the chicken one which I had before instead.  The seafood soup wasn't too exciting.  I think the Short Rib Red Chile one that we got last time would have been better too.  The churros were still good although it came out before we finished our food so it ended up getting cold.  Overall, this time around, it was okay.  Hopefully, the excited hype is not affecting them.","5/12/2016Updatedreview","3.0 star rating","https://www.yelp.com/user_details?userid=RdGgH2C655oklnPT3oZJ0A","Erica S."
"OMG. Get the Pepito!  Get the guacamole and don't forget the churros!  Wow! Not much room to sit as this is supposed to be more of a takeout place I guess. Who can go wrong with any Frontera related place!","2/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=RgUI5fAyQjiWFlJ2vuOdfg","Fred S."
"Love this place! Went on a Wednesday but didn't get there in time for the Al pastor Tacos. I did have guacamole and chips during happy hour which was only $5! Went with the shirt rib tacos... amazing!","4/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=5CKn8ZLPHx7zQZ3rjBIe9Q","Michael P."
"We visited on a previous trip to Chicago and the food was wonderful. Our latest trip had us popping in exclusively for their hot chocolate.I am not normally a fan of hot chocolate. Sticky, chocolate flavored sugar water has turned me off the drink. But when you realize the chocolate is ground on site and made in the traditional way with water it is intriguing. I tried it and fell in love so that on this trip I made it a point to come twice.It was just as delicious as I remembered it being and the next time we come, I will be back again.","4/25/2016","5.0 star rating","https://www.yelp.com/user_details?userid=RHD1GxgRTsJRTluoNRkQ6w","Heather T."
"Every positive thing I said about this place three years ago remains true, although as more and more delicious Rick Bayless places saturate Chicago, you probably don't need me to tell you that any more. Xoco feels less like a discovery and more like a delicious-thing-you-can't-believe-you-take-for-granted.But here's a new discovery: on Wednesday nights, after 5 pm, for some reason they serve tacos al pastor. And because it is Xoco, they are delicious. I don't normally love pineapple on my tacos, but somehow it works. And the pork has a nicely chewy char that gives it both depth and texture. Highly recommended, even if Xoco is otherwise old news to you.","11/17/2016Updatedreview","5.0 star rating","https://www.yelp.com/user_details?userid=hqojrGeufv6qYpN00R-OsA","William B."
"The staff was very friendly, got us a seat right away and helped in offering recommendations.I ordered the pistachio glazed churro and some hot chocolate, which were amazing. My friend ordered ice cream on the side, but they had some issues with the machine, so they offered caramel and chocolate sauce instead. Overall, a nice place to sit and catch up with friends, while enjoying the food.","12/26/2016","5.0 star rating","https://www.yelp.com/user_details?userid=LccEVksGQjL4dzddwDaQEA","D V."
"Xoco is amazing! I've visited twice during lunch. Don't be alarmed by the line, unless its around the block or something. Both times, we have tried to arrive a little closer to 11:30 and have had no problem getting a table. the first time I went was with a party of 8! While I wouldn't recommend it for a large party in general, their system for seating seems to work really well. The food - I've had the guacamole, torta ahogada, and today for the first time, a churro! OMG the torta is delicious - pulled pork on a crusty french bread bun, with a DELICIOUS sauce, that you can adjust to your desired spicyness (I like medium & I love a little spice to all my foods). This is the torta that they will recommend to newcomers. The guac was good from what I remember, and the churro was delicious as well. Only a handful of vegetarian options if you are wondering - I think only one soup and one sandwich option, unless you want to make a meal of guac and churros, which is 100% acceptable in my world. Its definitely a great place for lunch and pretty quick (especially if you can make it an early/late/to-go lunch). I work off of W Wacker, so its a quick walk and I will definitely be visiting again!","4/14/2016","5.0 star rating","https://www.yelp.com/user_details?userid=ad-KN1XpgrJr6j_lAfQnrg","Alyssa J."
"Very interesting concept. My friend and I got the pistachio churro and it was AMAZING! I'm quite the sweet tooth and this was divine! I only wish that they would offer more instead of just one per order. We also got the Pork Belly Noodles. We ordered one and they were kind enough to split it for us into 2 bowls. It actually tasted really good. The pork belly was really good with a crispy skin layer. Ordering is on a self-service basis but they bring the food to you and the also have wifi which is always a plus point. I'd definitely recommend trying Xoco out. If not for the main courses, then definitely the churros. The chef, Rick Bayless, was also there that day which to me at least, made me feel like they are really offering up the best.","5/29/2016","4.0 star rating","https://www.yelp.com/user_details?userid=dSjxKRe7lspmTV4bHzi98A","Bree D."
"I often wonder if a corporate restaurant buys the name of a chef, or is he (Rick Bayless) the owner. I discovered Mexican food through their tortas, not tacos. So when I find A place selling tortas, I often assume it's legit. In this case I don't care if it's a corporation or if it's Rick Bayless's restaurant it's spot on.From his hibiscus juice drink to his tortas everything was amazing, the staff was fantastic, and the service was great.I figure if anyone can make a taco nowadays, but not many can make a perfect torta and really whats a torta all about is the bread.Very happy I came here, now I'm a Bayless fan!","3/19/2016","4.0 star rating","https://www.yelp.com/user_details?userid=k-vckI6UzvLVZmd_W7WrsA","Andy D."
"Solid authentic Street faire food.  Waited in line (surprise???) for another Rick Bayless creation.  Food was completely enjoyed by many of our family and they won on all counts...Dam you Rick Bayless!!!  We have to keep coming back!  Cheers!","4/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=URan1FKdUpADJF-YD1-PvQ","W John K."
"DISCLAIMER: THEY ONLY DO TACO WEDNESDAYS DURING THE WINTER. We came for the tacos but decided to stay anyway and order other food.Before we get to the food - the place itself seems fun. There are some tables outside but the inside looks festive as well. For vibe alone, I'd come back. And everybody who worked there was really nice - I walked in prepared to be annoyed at the service - it was crowded and after work so a prime happy hour/happy taco time. But despite how crowded it was the staff was well prepared and we were seated, margaritas in hand, shortly after arriving.Now, I ordered the Pepito which is a short rib torta with this green dipping sauce. It was definitely well made and interesting. Not a taco, but still good. The bread was nice and crispy and the seasoning was done well.My friend got the Ahogada - which looked like a sandwich dipped in tomato soup which she wasn't expecting. I think I liked my sandwich better than she liked hers but she didn't dislike hers. I think we were both just out of our element and not sure what to feel or believe. Basically we were having an existential taco crisis.Margs were solid, though. Yay for tequila, bringing people together.Recommend? Sure.","10/16/2016","4.0 star rating","https://www.yelp.com/user_details?userid=7yePfd-htI4Op3JcfR2q2g","Natalie E."
"Great Mexican food! I came here for a little quick breakfast during my trip to Chicago and couldn't be happier. This is a spot for fast and casual dining compared to their sister location around the corner.Chorizo Empanada - perfectly executed and exactly what I was looking for. Flavorful and crisp.Pistachio Churro - I mean, it is a churro and that is exactly what it tasted like. The real highlight was the flavorful pistachio sauce it came covered in.Pork Belly Chilaquiles - Savory and delicious, this should be under your list of perfect hangover cures. The portion size was perfect too, not too big.","2/19/2016","4.0 star rating","https://www.yelp.com/user_details?userid=ggl6fl-PM5O1WrdReL0l4A","Michael C."
