"real_review","real_review_date","real_review_rating","real_user_id","real_user_name "
"purple pig ... hmm. well, i went there with my boyfriend to have dinner because we heard its really good here. we got there but the wait was 1 hr so we waited. Anyways when we got there the place was packed in and outside the patio. We got the patio sitting because it was too pack inside and it was raining a lot too. We got wet from the rain pouring down on us. But anywho, when we got there we order the bone narrow it was so greasy and salty. And there was barely anything in there for $18 ! It's like sipping on oil. I also ordered the turkey leg, deviled eggs and another appetizer but none of the dishes were edible to us because it's either super salty or oily. It was a failed experience. Never again !!!! Ugh. We barely ate our food but none of the waiters/waitress ask how was the food even when it's like full plate wasted. Was so disappointed. We spent $120 for 2 entree and 3 appetizers.","8/20/2014","2.0 star rating","GyZAKdQkCHJUlmllggrmxw","Justine D."
"THIS PLACE IS GREAT IF YOU WANT TO BE MANIPULTED OUT YOU $ by the restaurant. No reservations- why. So they can run up your alcohol tab while you wait nearly two hours. When you finally do get seated you're crammed into a space that is so noisy you can barely carry on a conversation. Food was just ok. Pork shoulder was very salty and a third fat. Quite a non-bargain at $16. Try Tapas Valencia on S. STATE for much better of everything.","8/25/2013","2.0 star rating","dUnfzfoQKv-_t7r-0DMhbQ","Michael W."
"We were visiting Chicago last weekend and came here for drinks. There was a big group of us (7) and we walked right on the patio and sat at a big table. To be fair, I'm not sure whether or not we were supposed to seat ourselves but no one told us either way. The serving staff was extremely rude and SLOW, and I should also say that most of our party works in the restaurant business and therefore are very patient and understanding. If the staff was snotty because we sat ourselves then someone could (and should) have politely approached us and told us. We would have been more than happy to get up and wait. However, it seems to me they are just rude and stuck up. Would not recommend, or go to, this place again.","8/7/2013","2.0 star rating","Dy6Z8JR1Mq8VTRSQynAWkw","Jennifer H."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"was here last weekend and kind of disappointed. I loved the food, as always, pork shoulder is just amazing! and the chicken thigh kabobs are the best. however, we waited almost 2 hours for a table, after being told that it would be one hour, and the tried to seat us outside. it was freezing!! and there was no music, I wanted the same experience I always had here...on the inside. I wasn't about to drop over a hundred bucks on food after waiting two hours to shiver in silence the entire time. The ended up being able to seat us inside but not at our own table and the long tables that we shared with others are extremely bulky and do not allow people to move over and use the full space of the table, not to mention its impossible to cross your legs. I was going nuts. I will be back because i love it, but I just need to make sure we can sit on the right side with the individual tables and long booth.","5/31/2013","2.0 star rating","hAxqJ_gcoQxyK_FZJQYj9Q","Corey N."
"Well, interesting. Not a place to seek a memorable meal or romantic setting, more like an upscale bar.","3/4/2013","2.0 star rating","_M9SusXF0lOUljQlkatVwQ","Sherry T."
"My husband and I ate lunch at the Pig on Sunday.  We arrived early and were the third and fourth people seated in the propane-heated outdoor section.  We ordered pretty quickly, as we are familiar with the menu, and the appetizer and smear came out in short order.  Next, my husband's entree was delivered but mine was not.  The restaurant got increasingly busy.  About 12 minutes after his meal was served, our LYING waitress told us mine would be out in 1 minute. After 5 minutes she returned to say she saw them ""plating"" it and it would be ""right out.""  Another 15 minutes later I went inside and asked them to cancel my entree and give us the check.  The excuse was that they were very busy.  (I had been there before the place was busy and saw all sorts of later-comers being served.)  Wait another 5 minutes.  Our waitress brings out some oyster balls to ""comp"" us.  No thank you.  She goes back to get the check.  A different person appears and tries to serve my entree.  I told her that we did not need it any longer and she proceeded to deliver it directly to another table.  No joke.  We watched her.  Only my entree was taken off the bill, but everything else was listed and charged.  They could have done better.  DO NOT LIE TO CUSTOMERS.  Serve them in an appropriate timeframe.  The food is great.  I only wish the service was better.","11/26/2012","2.0 star rating","NoAp3lBlvoVwl-1VJF0Cgw","V P."
"I might consider giving a second chance to them, but my first visit did not leave me that impressed. We did arrive at 11:15 pm and they do close the kitchen at midnight, we were greeted by the friendly host, so we are off to a good start. Then we are greeted by one of the servers who goes over the menu made some good suggestions and brings our drinks.  We do place the order with her and the appetizer is brought out.  The  appetizer is an artichoke and potato combination with goat cheese. I take one bite and thought perhaps it was just me, but when I look at my partner his expression was priceless.  The appetizer did not have a good taste to it, almost as if it had been sitting int he refrigerator uncovered collecting the different tastes of the refrigerator. In the meantime I take a sip of my soda, flat! Ok so stuff happens, we ask the busboy if he can please take it back and get a new one or tell the server.  He comes back and lets us know the server would bring it out because she had to enter it into the computer?  Still no problem. A server other than our initial one approaches us and states that they are looking at changing the soda and will bring one out asap! Thanks for the follow up, although you were not the server who greeted me, took orders, made suggestions.  So our entrees come out.  I had the chicken kabob and my partner had the pork sandwich.  The sandwich was delicious I actually ended up eating more of that than my entree.  The kabob really was not that great of a presentation, it actually looked like a plate of slop because of the watery tzatsiki sauce, what appeared to be three potatoes and perhaps the juice or grease from the chicken combining together.  The chicken was ok, actually my partner liked my dish more and I his so we just swapped. In the meantime we really did not see anymore of our server until the end of the meal and the nice lady who came by earlier stopped by to see how things were. So at this point we tell her about the appetizer she was nice about it and apologized. They did end up taking it off the check. The place is cute, but the exhaust fans must not be working right or they turned them off later in the evening.  The place smelled like grease/smoky I could not wait to get out.  Perhaps they were cleaning the kitchen and had turned off the fans?  Whatever it  was I was grateful to go out for fresh air. Some suggestions for the servers if you are going to trade off a table, it is customary to let your table know that a new server will be taking care of them so we are not looking for you. Like I said I would consider giving them a second chance, but my first impression was not that great.","9/12/2012","2.0 star rating","O249gs_CMps5z3JFcA-LsQ","Tina B."
"It's a fast pace place where the quality is nowhere close to what I expected. I tried a few dishes like the clams with merguez, too oily and lacks the rustic part to a lamb sausage with mild cinnamon flavor. the scallops were not caramelized enough and the chickpeas were overcooked. The poached squid was average and needed salt, the pork chop a little tougher and dryer than expected. Wine list offers a bunch of wines by the glass. Overall, efficient service but nothing exceptional in terms of flavors","7/17/2012","2.0 star rating","X_JhCZU_XpQTvcrXUSo16Q","Michael R."
"Food - small portions - think snack sizePrice - big price for small snackWait Staff - mehWait time - lousy - especially for middle of week early dinner. got put on wait list at 6pm, didn't get seated till 7:30, got appetizer at 8:10.Environment - meh... inside loud and noisy, outside - weather gods made up for the serviceRecommended for: go if you aren't hungry, and want to hang out","3/22/2012","2.0 star rating","GdjqPdDHtB_0GuspM0Bo1Q","Ni E."
"brought my girlfriend there last week and as expected it was filled with people. Love the conecept of the place... Food was ok.. a large selection of wines. The service is terrible. Our server never checked up on us even though he knew it was our first time there. needless to say we wont be back and that the server didnt get a good tip. I would rather spend my money somewhere else.","8/3/2011","2.0 star rating","_n9ns7nSttC_J2kYCQSfRQ","Will Y."
"Good vibe, crappy food. Go for drinks and a good time, but not for dinner","6/14/2011","2.0 star rating","XaKLu7VjMHeSDAhQu5hJ8w","Myles U."
"Do you need a reso???  They don't take reso's!  Oh yes they do:)  Ask for an SRX and tell them you are a concierge from any hotel in Chicago and you will not have to wait....ENJOY","2/21/2011","2.0 star rating","mn7uD-MdJoKeqAEZP5yMug","over i."
"SORT BY DATE. READ THIS REVIEW. SEE SOMETHING IN COMMON? FOOD GOOD......SERVICE SUCKS! That is the only constant about this place. Great food...horrible service. I do not ""yelp"", I thought this was a useless website, however i had an experience that motivated me here today. I have dined at the Pig 3 times. Once at the bar. This is what you need to know. great food, small portions. you'll drop 300 with a party of 4. However, the service is so bad its amazing that it can be categorized in the hospitality business. It should be re categorized into condescending experiences. Reminds me of getting ripped off by a mechanic without the smile.There is nothing hospitable about any of this staff. The servers and manager have always been aloof. It was as if I should thank them for allowing me to be there. In this friggin economy? Maybe if Avec, Blackbird, Bristol, Publican, and all the other restaurants that can deliver on both sides of the dining out experience. It is not enough to just offer great food at 100 bucks a head. You need to offer service just like all these other places do. Look at all the reviews people. The same reoccurring trend Great food.....Horrible service.","11/14/2010","2.0 star rating","VeeLGUd5bgYOxgOvbE1PLw","A G."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"Was ok - not as great as all of the review I read.  Pork shoulder was tasty, but the rest was mediocre.","11/9/2010","2.0 star rating","cWMrX9vSj1QGWj45EKOU1w","JR L."
"SO this review was removed but here it is again . THIS IS A TRUE STORY!!!BAD MANAGEMENT! read onOk So I tried out the purple pig due to recommendations from friends . I had read mixed reviews on yelp but we thought we'd give it a shot . I never made it to a table ! I went in with a group of friends . We were told the wait was going to be about 45 minutes which is understandable in a place that doesn't take reservations . I'Ve waited two hours to eat at Frontera and it was amazing , so needless to say the wait doesn't bother me if the food is good. The problem here is that I never was able to try the food because I would not support this place after the conversation I had with the manger . First off he was rude . He just came off as curt and seemed disinterested in helping a group of young women. He instead kept ushering in big guys in suits . He told me  that whose people were VIPs and they get first seating . I asked why all customers weren't considered VIP's and he laughed with this little chuckle and actually said to me "" Lady , we can all only hope to have the money these guys have someday , so until you do these gentlemen are VIPs and they go first , if you don't like that you can leave.""WHAT!?!  I immediately asked his name and he said he was busy . We stormed out of the place but on the way out I asked a server what his name was and I was told his name was John . Well John you can have your VIPs and all their money . I will never be back .","10/15/2010","2.0 star rating","r6TNrJKPmrdYqhuUdpLFMw","Maria G."
"DO NOT SIT AT THE BAR!!!  It's a wonderful place with a wonderful atmosphere, but when we went we sat at the bar and spent the entire time wishing we hadn't! Two brain dead bar-backs kept trying to figure out what they should be doing....(male and female) while the pseudo long-haired, short male bartender AND the big breasted female bartender completely ignored the bar patrons while they swigged wined.....got loaded and wasted our time. It was awful! When we FINALLY did get our food order it was great! The wine is great! But the idiots behind the bar ruined our visit. We plan to return.....sit at a table and allow the capable waitstaff to make our visit less annoying.","9/19/2010","2.0 star rating","E5MNApm1gNpCvZ5z2DQVWQ","Mark d."
"Got to be honest here, honestly have had much much better pork! Had several of the apps, and two of the mains, and walked away thinking, is this it. The best thing of the night, other then the desert, and eating outside was the potato that accompanied the chicken thigh. The desert, panini of hazelnut, banana, and marshmallow fluff was pretty good.  The pig platter, and assortment of meats from a pig, were quite underwhelming. One can get better meats at Barri, or at other dinning spots.. If you can score a table outside, the meal is that much better, but truly disappointing as it was hailed one of the best places to eat at!! Couldn't be farther from the pig!!","8/27/2010","2.0 star rating","O51WVidvY_1DwGINzcWliw","Gleanlife G."
"This place was a total let down from what I heard and was totally different than I thought it was going to be.  Outside of being over the pork trend-factor, the food just wasn't that good.  The staff was moderately friendly and the place is impossible to get to.I won't be back.","4/28/2010","2.0 star rating","tdeltZYBul395O8YhenY-Q","Julie R."
"They don't have mustard, mayo, cornichons... heh. I wonder if the waitress even new what pickles were. Before I could let her finish her uneducated excuse that ""the chefs were really particular..."". I gave up. If I were her I would have given up 5 weeks ago when they first opened. Mario Batali's protege- you should be ashamed- no mustard? f... man.","2/1/2010","2.0 star rating","40QW0FxHGqJhJEiQQMLB4g","Jared H."
"Ummmm -- pork and stuff is sooo 2009.  Whatever.The place is trying too hard to be something that just came and went.  The staff was uninspired and the place felt cold and not interesting.Don't waste your time or money.","2/1/2010","2.0 star rating","UYoXbZz3V3-cYcoSNIbajQ","Nina A."
"I'll keep this short and simple. Too much going on in all the dishes. I want to taste my PIG, not have it hiding in flavors. Everything we ordered looked better than it tasted. This only means one thing, they are trying to hard to be somebody there not. The pig is my favorite animal to eat and they ruined it for me. If your materialistic and want to be fooled, go here. If your smart and you know your pig, you'll know where to go. Simplicity is the best and The Purple Pig is not. Two stars because the staff was nice, otherwise one star for the food.","1/17/2010","2.0 star rating","czPdi9HEWMVhGMx40IRbdQ","amy k."
"The wine selection is great here! The food is not worth a long wait however.","4/19/2017","3.0 star rating","1hFAsOQV5TlGhwvFpzuYGQ","Liv V."
"went here about a month ago. It was good. Food was good as well. A little to loud for dinner but other then that it was ok.","1/30/2017","3.0 star rating","opHb5FFzDf4PL06pKwZQ1Q","Monique R."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"The food was very tasty and the service is great. Decided to try out the marrow. This was ok, but it's kind of bland. The lamb ribs are amazing, it's cooked perfectly! This place is a must try!","1/24/2017","3.0 star rating","D1RZk3tvNPDF6ufcPodY6g","Rick W."
"Overall my experience was good and the food was actually quite tasty, but I was really upset by a few things:a) My biggest complaint by far was that the entire place was too crowded. They were trying to fit way too many people inside the restaurant. It must have exceeded the occupancy limit. I've never been in a restaurant this crowded before. MOST of the seating is at ""community tables"" or whatever they call it, and you are literally sitting at one big table slammed right up against everyone else in other parties with zero separation or barrier. Most places that do this leave a gap of one chair or something, but I was literally brushing elbows the entire night with some random person next to me as if I was on an airplane, and it made it very difficult to have conversations because you heard people around you the entire time. We actually knew this ahead of time and specifically asked for a table, but we were seated at the community area anyway. Even the tables though have basically zero separation and many of them are in awkward places (i.e. right by the bathrooms or right in front of a door).b) The service was good and they cleared plates quickly, but there was a server who literally stared at me the entire time waiting to pickup plates as soon as I was done. It was kind of creepy and very awkward. I appreciate attentive quick service, but he was just standing there staring at me most of the time I was dining.c) All of the dishes tasted great, but a few were soaked in oil and way too salty.If this restaurant were to make a little more space, I would definitely go back and I think my experience would have been much more positive.","1/8/2017","3.0 star rating","5Uytpq7M8QSDPqdOpKZ9QA","Karl S."
"Food is ok but overprice by miles but I guess when you eat in Mag Mile thats what you pay for. The seating space is very limited but the service is pretty decent!","12/8/2016","3.0 star rating","pkDcgnLuO3bLrgpI7xULeQ","Christine J."
"A great location in a great area.","10/25/2016","3.0 star rating","c6QUR3RdkTXiCYcpCxxVHg","Mandy S."
"Very disappointed when two times in a row were out of there turkey leg whichthey are noted for. The waitress screwed up big time on our drink order and was not knowledgeable about the menu.","10/18/2016","3.0 star rating","eImmX5qXMtuNCvfJd6qZ1w","Dionald M."
"Quaint busseling crowded at lunch Dissapointed - out of there Turkey legs early in the day.The waitress did not describe the entree correctly and charged the wrong amount forthe drink.","9/29/2016","3.0 star rating","J3OXPLtvOHw9m46TdxJ8kg","Marvin M."
"The wait was too much but we still waited bc of what we heard about the food. The food wasnt the best but it was good. I would eat there again if I didnt have to wait in a line like my cattle","8/11/2016","3.0 star rating","8ks_II_ivNyKn9CKTkYj2w","Jim M."
"It's ok.  Not at all worth the looooong wait.","7/17/2016","3.0 star rating","Ev2sq6uUtdNWnZUgZwlu7A","H B."
"Not worth the wait.   Hate the communal seating. To loud.","6/18/2016","3.0 star rating","mEHVcgSlEFZg0GSItdP4GA","Lamor G."
"My aunt recommended this place to try. I think we must have ordered poorly because none of the dishes really stood out to me. The staff was very nice though and the place was very cute and trendy. For now, I think I will say it's worth a try, but ask your server what the most popular items are because we took the advice of some local folks who were regulars there, and our taste buds didn't align. Oh well, here's to an excuse to go back to Chicago!","5/13/2016","3.0 star rating","36pk965n48XWd7d6dTzyaw","Adina B."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"You gotta want pork, If you want pork this is the place.","5/12/2016","3.0 star rating","bKnhu3y7HyZ1O-eVe6DuVQ","B C."
"The food was very interesting and very tasty. The presentation was fantastic. I ate at the bar this time and given how busy it was the service was fantastic. The wine and beer choice was good, the cocktail menu was okay.","4/19/2016","3.0 star rating","seKQ2U1YyWu21yPJFd62sA","Jinx K."
"My first restaurant stop in my first trip downtown Chicago. This will always be a signature spot for me. Bone marrow (and the follow-on vodka shooter) with an assortment of small plate pig. Communal seating in some areas so get cozy and drop the walls of your personal bubble.","4/15/2016","3.0 star rating","Ba0dTzT7chQ0LvJF8bURHA","Hera T."
"It's alright.","4/2/2016","3.0 star rating","ag5r-BpBMJuuTWowo3T-Hw","William J."
"Delicious desserts and fantastic service! I have only had late evening dessert and coffee here so this review is based in sweet stuff. If you like unique desserts and not the same old stuff (chocolate lava cake, cheese cake, creme brûlée), then I would definitely suggest to come to the Purple Pig. Just long waits but worth it","3/18/2016","3.0 star rating","-65EnpTRsLXcEaA_5ioP3A","Dana G."
"twins baby boomers quidurps  alexis","3/17/2016","3.0 star rating","EmHnRKS19f3LhldZtNPRNQ","Alexis Jean C."
"Food is pretty tasty here but the place is extremely touristy given it's downtown location. I'd expect a long wait on most nights you try to get in & an extremely noisy and clustered ambience.","3/9/2016","3.0 star rating","TZF0UxG4dakGZ96kgX-nbw","Jack W."
"If you're not ready to try excellent, then you can go here at The Purple Pig. I'm a fan of rich, sinful food but for some reason, after I ate here, I felt like not eating for the next 2 weeks. Lol. Tasty, generous and, did I say tasty?","3/6/2016","3.0 star rating","QoDWWdU1dTnzBwdWjCPStg","Riley G."
"Very Nice to go after work with friends.  Nice selection of Tapas, but it gets very noisy and crowded and while the food is very good, it is not worth the wait on the weekend.","2/29/2016","3.0 star rating","70k90jgAlo0hUHONYWqwJw","Svana B."
"A little disappointed on the server but overall, my night went right.Came in at exactly 6pm, I was alone, couldnt help it since everyone has their own plans and I'm not part of it.Place was decent, I can rate it at 8/10. This kind of restaurant should be explored a little more.Servers where a little bad. you can easily spot how nervous they walk in the dining area which makes me uneasy.It was a splendid dinner having my Turkey Leg looks so delicious, I ate the whole and it made me full.Thanks.","1/18/2016","3.0 star rating","WG1qUvK5RNK2l2rtEm85Eg","Verl M."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"I had wanted to come here for forever because I work not far and I saw the sign for it and people talked about it. To be honest this place is okay but disappointing. Maybe it is because I always wondered what it would be like. It's just not very special. I don't know if it is trying to be BBQ or trying to be fancy. It's expensive but it doesn't really succeed as being fancy. I left feeling hungry because portions are small. To me in just my opinion I would not com there again and would instead keep walking down Michigan Avenue and go to Grand Luxe or to Lawry's. There are much better places to get BBQ and chops and all that.","1/12/2016","3.0 star rating","I1J5PpwI1xuCvW9kS6xdbg","Lamar B."
"It's a OK place. I saw a lot of recommendations on website, but the food is just so-so. Service is fine.","1/12/2016","3.0 star rating","GhZ5a7DIFESYWr_IQELsEQ","Irving W."
"Interesting menu and nice wine pairings.  However, the place is too small and very loud","1/7/2016","3.0 star rating","87oN96x_lIlWUjG1zIuOQg","Robert B."
"This Place is ok. I like the food but a bit pricey.then again it's on Michigan Ave so that plays into it. The one item i do like about this place is their grilled cheese sandwich. I'll definitely go back for that;","1/5/2016","3.0 star rating","5a7lFidvGkLrlJ0VXcj38g","Luis S."
"I can't utter any word after this horrible experience. There were 2 workers near at my table talking about something else. i called their attention because i forgot something on my orders. Unfortunately, no one came in and they continued talking. That wasn't a good sign.","1/4/2016","3.0 star rating","xF22oOKFqgy9pqHLiLZcNA","Ping L."
"Great food and scenery. Definitely be going back","12/21/2015","3.0 star rating","XE-xZ_sQr4KvMJ3mHi7cKQ","Cary W."
"I have heard about this place so much but after trying it out, i thought the taste was overrated and the portions are too small. Also the waitresses are extremely rude. Will not go again ever.","12/15/2015","3.0 star rating","HRTYl4J1XrTu-OH4y0maPA","Yagmur Y."
"good food, ok atmospheree","12/15/2015","3.0 star rating","olRFVpN_dbt3FUo8bIAZkw","Angel F."
"Decent! Expect something more","12/14/2015","3.0 star rating","zCSPDFdJJz1IGCWYxpnqZQ","Kaaron J."
"I like the ambience and i LOVE meat there, actually everything in the menu is very tasty. I go there a lot and had all in my plate)","11/25/2015","3.0 star rating","imxXKApJrU9zxsYbJaihFA","Carolina W."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"OK - sometimes you needed a microscope to see the food on the plate","11/9/2015","3.0 star rating","7fFWMGJ9Z2CG3Ix3Jhu6Yg","Howard R."
"I have not been there yet.","11/2/2015","3.0 star rating","AvBc-NswX_6cN36SOtE9uw","Cindy H."
"Great place. The food was excellent and the location was wonderful! I'd definitely recommend it.","10/11/2015","3.0 star rating","BQCGg-RLvGwsjPL764ZHxg","John S M."
"We had heard so much of this place and were so excited to go here. However, when we ordered our food and changed our minds (within 5 seconds) we were told that it was too late. The barman wasn't friendly at all and we weren't impressed","10/4/2015","3.0 star rating","U2VXZuok2tQ5pPeIxSbuxw","Sarah S."
"Overall, the food was good....but not the incredible ""I'll never forget this meal"" type of feeling. Maybe my expectations were too high. Thankfully, there was no wait and my group was seated right away.","9/10/2015","3.0 star rating","Vs2UhCVqKoVb7jiwIZ-FmQ","Jessica W."
"I think the food is average - but the selection of cocktails/wine is better. It's a great location, which is right of the mag mile. In my opinion, it doesn't live up to the hype. My favorite item on the menu that we tried was the hummus. If I go back, it will probably just be for drinks with friends. Oh... and the cornbread was great!","9/2/2015","3.0 star rating","GdxeKJPjzx8r7Ja3m-ti7w","Sarah T."
"I love the food but the seating is so tight that it's hard to enjoy the dining experience fully, with your neighbors right on top of you. I highly recommend the Pork Fried Almonds with Rosemary & Garlic, the Broccoli with Roasted Garlic & Anchovy Vinaigrette, and the Fried Brussels Sprouts with Thyme, Lemon & Chili Flakes. To avoid the crowds, I recommend you try to dine here mid-afternoon, just after lunch but well before dinner, to avoid the claustrophobic feel of this restaurant. The food is delicious and so the crowds are warranted, but they pack the tables in to maximize seating and so that crush of guests is evident and makes a negative impact, in my opinion.","8/26/2015","3.0 star rating","anM5JbF7cfgTnthcf9xDbg","Becca S."
"hidemyass.com/vpn/r20330","8/15/2015","3.0 star rating","13t-3yt2nhlhUrTtOGiP2Q","Bani Z."
"Interesting seating and usually crowded.","8/14/2015","3.0 star rating","vA3L3uy374cSyJsZrknfYQ","Theron P."
