"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"Spy-themed kitsch at its best! This family-friendly honey trap below Ontario Street is worth the brush pass, especially for its stellar appetizers and stealthy entrees. But the higher-than-average Chicago price points might leave some double agents feeling burned.Upon entering the covert facility through its subtle red door at #60 E. Ontario - simply labeled ""International Exports Limited""- you step into what looks like an office waiting room where you are immediately greeted by a Miss Moneypenny-like receptionist, complete with a thick Russian accent. I won't spoil the fun - just remember to have your password ready, and that ""Control Is Watching"". After passing the ""double agent test"", you weave your way downstairs through the winding staircase, eventually popping out at the Control Booth (hostess stand), where you're greeted with a loud ""Welcome Agents!"" scream that might scare ""The Living Daylights"" out of you - but not to worry, you'll eventually get used to hearing the ""Welcome To Moe's""-like greeting every few minutes.Unlike their Milwaukee site, the Chicago craft cocktail menu leans towards sweet bourbon drinks, with their ""covert concoctions"" a full $2 and $3 more than the same drinks served back in Wisconsin. The Agent Chi ($14) is a super-sweet blend of Koval Bourbon and lemon lime soda with a syringe of raspberry Frambois you're suppose to shoot into the small, eight-ounce glass. The Sterling Archer is a perfect blend of vodka, pear schnapps, lemon juice and Jamaican Bitters, but, again, woefully overpriced at $14. Ditto for the copper-mugged Moscow Mule made with chintzy Tito's Vodka, ginger puree and fizzy soda.While there are no hunky henchmen and scantily clad Bond girls wandering around to distract diners from the constantly flashing and beeping interior, the food offerings caught everyone's attention at our table. We started with the C-4 Cheese Curds ($10), perfectly browned Wisconsin mild white cheddar nuggets, hand dipped and fried to order. The Blacklisted Chicken Tenders ($14), which were highly recommended by our waitress/bartender tag team, are also a secret standout - sautéed tenders with a stealthy, sneak-up-and-garrote-your-throat heat, cooled by a classic New Orleans-style remoulade dipping sauce.On to the entrees, the Day Smart Turned Chicken ($12) is a marinated chicken breast with smoky bacon, cheddar cheese, lettuce and sliced 'mater on a perfectly warmed bun. The SR-71 Black Bird chicken sandwich ($15) was the high-flying hit of the evening - undoubtedly the juiciest ""Goldeneye""-fried chicken breast I've put my ""Jaws"" around since leaving North Carolina - and that includes the sandwich and biscuit offerings from Do-Rite Donuts, and The Roost. The Cuban Missile Crisis ($15) was billed as a smoked pork sandwich, a'la a classic Cuban, but it lacked a healthy crust on the mildly panini-pressed exterior. The Tradecraft Fish Tacos looked pretty decent as well - three fried cod strips topped with coleslaw and chipotle ranch dressings, but XOCO-pricey at $16.Sadly, the side dishes were as disappointing as some past Bond villains - the limp and soggy French fries were as pale as Zoa from ""Die Another Day"", and the small shooter of sweet coleslaw was as under-portioned as Nick Nack from ""The Man With The Golden Gun"". Splurge on the $1 up charge for the onion rings, 'cause ""You Only Live Twice""!Departing the underground facilities can be a challenge itself - just remember to have a spare, crisp $1 bill handy if you opt to exit through the stainless steel bank vault door. I mistakenly swiped my credit card in the phone booth to pay my one-dollar exit fee, only to have my bank shut down my account. (Gee, thanks!) Overall, a great dining experience for families and those gaggles of tourists in town for the weekday convention - the food was certainly better than average and the service was absolutely top notch. Unfortunately, the price points will keep the local neighbors like us away - but, to quote the Bond film knock-off, ""Never Say Never"".","3/12/2017","4.0 star rating","https://www.yelp.com/user_details?userid=vz4eJpx3VpIoqC0VobaRDA","Jamie M."
"Love the concept & what you have to do to get in.  The food is large & tasty.  Most portions are pretty big except for salmon & tacos.The drinks are strong & you will have a ball trying to complete the missions","4/19/2017","4.0 star rating","https://www.yelp.com/user_details?userid=zX8cJhp70EXCEJ05H1GZCA","Tiffany M."
"Safehouse is a really cool and different place to go to in Chicago! I would definitely take someone who's out of the state here just because it's not your typical restaurant.   My friends and I got here around 7pm on a Saturday and there was an hour and 15 minute wait! However we were able to grab a booth by the hour to drink and eat, it's just away from the main seating area though. It was crazy busy and so loud, we had to shout to talk to each other but we didn't mind that.   I got the tradecraft tacos, which were really good! I wish they had different choices instead of only fish though. The sauce they use was yummy, and they're a good size so you'll be full afterwards.   The problem we had were with the drinks and service. I got the spy see, and I enjoyed the name of the drink but not the drink itself. It basically tasted like water and it was not remotely spicy. My friend got the spy's demise, which she said was more or less pineapple juice. It took forever to get the bill, so just beware of that when it's busy!","4/9/2017","3.0 star rating","https://www.yelp.com/user_details?userid=PHbTQM0IG_VSIGpUwDMzXA","Jamie J."
"I was just here last night with some friends.They have got this spy theme down pat.It's rather unique from Chicago.It's like ""get smart"" came back not as a TV show but as a restaurant/bar/club lounge.The food I had and my friends had was outstanding. We had some cheese curds which oozed with deliciousness.Then I had their version of fish and chips which is good and presents itself as a hearty meal.One of my friends ordered the salmon entree. She allowed me to taste it. I recommend it. It was very tasty, it contained the right amount of bbq sauce.  I have cooked salmon many times and I prefer to be medium or medium rare but im always off on the timing. But the chef who made this was right on the money. I highly reccomend that and the nachos. .Dessert as opposed to desert/ Those are 2 different things. The dessert was awesome. We had the brownie cheesecake. it had chocolate sauce on the side. My diet restarts tomorrow any time i am confronted by brownies and cheesecake so you can imagine that they have saved me some time by combining it.I am going to come back to see what the dance floor is all about.","2/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=KzeuiNuCD08XJDU2e1CbEg","Sam N."
"What a find!!! Here's a hint for you...the red door!! You will not be sorry. Great food and a great experience is awaiting your arrival. Get going spies!!!","4/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=mcLrVGlNKO6NUbXhbIHtFQ","Lacey H."
"I'm not going to say anything about getting in this place...that's up to you.  Very fun, though.  All in all, theme restaurants aren't my bag, but this one is different and very fun.  I came with kids, in fact, we had a party of nine.  I imagine this would be a totally different experience out with adults for drinks, though, would be fun to try!Food-wise, I would say it's 3 stars.  It was all good, but none of it was memorable.  Around our table, I sampled: meatloaf, a reuben, mac & cheese, a burger, nachos, wings, and cheese curds.  The only thing that really stood out was the cheese curds.Service-wise & fun-wise, this place is a 5.  Outstanding service, although one of our burgers came out 3 minutes later than the rest.  The theme was perfect and very well-done.  I doubt I'll go back, but for a one-time thing: YES!  By the way, the magician/bar-tender Xavier was the highlight, for sure!","4/5/2017","4.0 star rating","https://www.yelp.com/user_details?userid=NHak4_gzkWVIYNzDJ-wCWA","Steven P."
"An interesting concept but I can't say it's my style.  This is definitely an interesting activity/interactive experience and I thought it was well executed but it was just not the type of place I enjoyed.  I felt like the place is more designed for families and kids than adults which seems to be the demographic they are trying to target.","4/26/2017","3.0 star rating","https://www.yelp.com/user_details?userid=kSzqm7et15wJjrKnJDT0Ig","Eric Y."
"Overall: cool/unique place for a family or tourist looking for a different experience in Chicago.Came here for a Yelp event and initially loved the concept - secret bar, unmarked, spy-themed - I thought there was no way I couldn't love this place. Unfortunately, it fell a little flat for me on the atmosphere. Seemed a bit more novelty and (for lack of better terms) gimmicky for a spy-themed restaurant/bar.I will say though, the food was great and I really appreciated the theatrics when entering as well as the servers/bartenders staying in 'character' addressing guests as spies and agents. If I were a kid, this place would be heaven.The back bar has a very strange set up, it's really small in the center where the serving area is but the outer parts extend for inside and outside seating which kind of cuts off the flow of service for the bartenders.","3/30/2017","3.0 star rating","https://www.yelp.com/user_details?userid=RmZftN5LBMlobgKISfoVjw","Ryanne A."
"A few things to note:1) Know what to expect - that this is a themed restaurant. The first time I came with my boyfriend, looking for a quick meal on our way home after a day of work. SafeHouse had good reviews online due to being new and was nearby - so we stopped here. Little did we know that our ""quick dinner"" was actually a spy-themed restaurant. We opened the door and were greeted by a gruff-sounding man in character, but we thought we'd accidentally walked into someone's office and felt bad. Once I realized what was going on, I played along - but my boyfriend was not amused. I came again tonight and there was a teenager in the group I was ushered in with who was also not amused and refused to play along with the gimmick. So like I said, know what to expect. 2) Food is okay - pretty good but nothing to write home about. I feel like you would go to this restaurant more for the spy experience if you're into that kind of thing. It's not cheap (although it's in a touristy area, so that's not surprising) - pretty standard American food (burgers, salads, mac n cheese, etc) but with a spy theme. 3) As some other reviewers have mentioned, you had to pay $1 to leave. I honestly wasn't sure if it was a gimmick or not because I find the concept of having to pay to leave so ridiculous, whether or not it's a ""cool"" route. But I just wanted to get out of there and get home - so I swiped. Lo and behold, the phone did NOT ring (as it supposedly would if I swiped my credit card). I stood there debating whether I was supposed to swipe/pay again before someone else came and told me there was another more normal exit. I'm super annoyed that I was forced to pay to try to leave via a way that didn't even work, and that alone makes me take a star off from 3 stars to 2. It's left a bad taste in my mouth (no pun intended, being on Yelp) and turns me off to coming back, to be honest.","3/28/2017","2.0 star rating","https://www.yelp.com/user_details?userid=Z6UZvxZDgDsFn-f54QDzpQ","Susan L."
"I LOVED this place.  It was so cool.  Easily the best theme restaurant I've ever been to.....and this is coming from someone who has been to Casa Bonita many, many times since childhood.  For those people who have complained about the theme, saying ""I didn't expect this, was just looking for a quick dinner/drink""......are you freaking kidding me?  This isn't the kind of place you wander into thinking ""oh, this must be a restaurant!""  This is the kind of place you go for an experience, and if you know about it, either you KNOW that it is a themed restaurant/bar or you just didn't bother to read any information WHATSOEVER about the place.  It is on their website, it is on yelp, it is on google.  It's pretty clear what you're getting into.  Anyways, I came here for a yelp event and was extremely excited to check the place out.  They provided nachos, sliders, cheese curds, and drinks.  I don't remember the *clandestine* names they called the drinks, but one was rum based with a pineapple wedge that was DELICIOUS, another was a gin martini.  I wasn't a fan of the gin martini, but that's mostly because I don't particularly like gin.  As for the food, other than the cheese curds, which were passed around by waiters, it was buffet style and average.  However, that is to be expected at a large event.  The cheese curds were phenomenal- I would go back just for those!My fellow agents and I had a really fun time exploring the place, mostly trying to find the password for next time (it is hidden somewhere in the restaurant).  There are a ton of things to explore, but I would not recommend coming when there are a lot of people eating dinner.  It can get a little awkward trying to look at things in the ""spybrary"" when a family of four is just trying to eat dinner.  Service was great, and even though a party of 100 people is probably annoying to serve, they were all gracious and friendly! Overall, this is a great experience and I'm looking forward to coming back to eat off of their full menu and discover some things I probably missed.","3/29/2017","5.0 star rating","https://www.yelp.com/user_details?userid=pEaDXFHgsbJNLLnrzyDWSQ","Ali F."
"I went for a Yelp Elite event last night and I had a BLAST! The staff is so attentive and helpful and they really get into the theme. I was impressed by the unfaltering commitment to the spy theme. Also, the drinks are SO much fun. You have to try as many as you can. My personal fav was the Sterling Archer (Bourbon with lemon juice)!! SO GOOD. I loved doing the scavenger hunt around the restaurant. The decor is SOOO cool! You're like a kid again. Definitely bring a big group of friends and get ready of a night full of fun and adventure with an array of neat cocktails. Also...one of the bartenders is a magician and it's AWESOME.","3/29/2017","5.0 star rating","https://www.yelp.com/user_details?userid=6t3QvtDpBeNcbtDV2yG_Dw","Blaine T."
"We had a great time at the Safe House.  This spy themed restaurant has lots of fun stuff to do and see. Magician Scott Xavier put on a fantastic show of close up and mentalist magic at the bar. There is a fun scavenger hunt too. The food at the Safe House is also delicious and there are some vegan options. Our server ""Agent Scissor hands"" was super friendly and explained the menu and things to do while staying in character. Our food came out really fast too. The provocateur burger is delicious and their cheesy mashed potatoes are amazing. Overall, this is a unique and fun place for dinner and an interactive entertainment experience.  Highly recommend.","3/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=waN6iwcphiVEoCews4f4CA","Jerry M."
"My friends brought me here and it was one of the most fun and unique experiences I've ever had in the city! The drinks were great, so was the food but the overall atmosphere of this place is fun AF! Without giving too much away, because I don't want to ruin it for noobs but you'll do some crazy shit throughout the night. Honestly, I was drinking too much to engage with the missions, maybe I'll try that out next time when I'm more sober because those are on the very detailed side of town. I just put on my agent badge and started messing with stuff. There's a lot to tinker with if you're into tinkering. LIGHT SPOILER I didn't expect to get a workout at the club! I think the last time I've done anything remotely close to what I did that night when it was time to leave... was when I was 5 years old at a jungle gym! This place is FUN. Would definitely go back!If people don't like this place it's because they are 1) dead inside 2) boring 3) pretentious 4) all of the above.","4/1/2017","5.0 star rating","https://www.yelp.com/user_details?userid=6mSIXjT9y_nqfW4HAG2hcw","Kristal C."
"I was contacted by the manager immediately after my initial visit. He was extremely concerned, empathetic, and professional and invited me back for a proper visit.It was a fun experience overall - getting interviewed spy-style, getting fun ""strike a pose"" photographs upon entering; going down a secret staircase to the dining room. They have the kitschy spy theme down but be informed that this place is more for families or if you're feeling like a kid again.As recommended, I got a burger which was tasty. I like that they have 2 smashed patties versus one really thick one. Fries are thin and really good, but ours arrived luke warm. Mixed drinks are a but weak and little pricey at $14 each. The staff is really nice, especially our server, and they all are committed to the theme except for the hostess.","3/19/2017Updatedreview","4.0 star rating","https://www.yelp.com/user_details?userid=XKvbfNylF6Yq8hpwqaZrhA","Mihir S."
"We're visiting from SoCal and wanted to just hang out at a bar so we came here. Cool and fun concept. I was skeptical at first walking through the first door but then after the 3rd door it was cool. $5 entrance fee.","5/1/2017","5.0 star rating","https://www.yelp.com/user_details?userid=QDJK78RmI7P9q0R8GWNB1w","Lyn D."
"Wasted $20 on an uber coming here thinking it was a normal restaurant. I walked into a tiny room with some creep in a suit. He was an actor of some sort and he wanted me to play some sort of game with him. He said I needed a password and if I didn't have one I could go ""under cover"" as a rabbit in order to get in. No joke. I decided to split since I'm not interested in doing improv with a stranger one on one in some creepy room. This place is obviously some sort of theater experience made for groups having a night out. I just wanted a burger.  Complete waste of my time.","4/13/2017","1.0 star rating","https://www.yelp.com/user_details?userid=ukoxatSEf6ZY9ZoWgNMpwA","Michael D."
"My boyfriend and I actually got really confused as to how to enter this restaurant. We actually thought it had closed, but then we realized it really is 60 E Ontario St. We entered and didn't know the code so we did a couple short dances and were allowed to walk downstairs and enter. The atmosphere is super unique and I think this is definitely a great date spot. They give you puzzles/logic games to solve. It definitely seems like it would also be super fun for kids. They let you walk around and there's different things in the restaurant that you can check out.I got the Fried Chicken Sandwich which was really good, but the fruit is not worth the extra $2. The onion rings are worth the extra $1 though! They have a ""boring"" exit and another exit that costs $1 to exit.Right now, they have a $20 for $10 deal on Yelp, which makes eating here pretty worth it otherwise it definitely can get a bit pricey.","3/12/2017","4.0 star rating","https://www.yelp.com/user_details?userid=JCZXjV7tq9140qNSCdM_Vg","Carol L."
"-----****----- CLASSIFIED INFORMATION BELOW ----****-----SafeHouse is awesomeYour mission, should you choose to accept it, is to walk in and be greeted by a stern receptionist. Don't know the password? Perform a silly task to prove your worthiness to mission control (in my group's case, a conga line). We were granted access, walked downstairs, and were greeted with applause by people who had been watching us on the cameras downstairs.The rest of the night was spent nibbling on surprisingly delicious food, sipping on well-made, fun cocktails, and exploring the space in an attempt to solve all the 'missions' they gave us. This involved finding random, fun spots around SafeHouse and was a ton of fun. Everyone there was really great at sticking to the theme - calling us agents, asking to 'disarm us' (aka clear our drinks), and pretty much every spy lingo you could think of. It was seriously such a fun night - my favorite was the magician at the bar, who I spent about 30 minutes in awe of asking him to perform every trick he knew...I have never been to the Milwaukee location, but I had so much fun here. I would definitely bring some of my others friends back to experience this!!.....should mission control deem them worthy ;)","3/8/2017","4.0 star rating","https://www.yelp.com/user_details?userid=c2QaM6ZUbHD89joFZ9WP0w","Taylor W."
"I visited Chicago with a couple friends and this was rated so highly on Yelp, I forced them to come and it did not disappoint. The attention to detail and the characters are just a few of the things that make this bar a fun experience. I absolutely recommend checking it out!","4/16/2017","5.0 star rating","https://www.yelp.com/user_details?userid=g5MQ2ARIw40nWEd2FOKg3g","Brittany P."
"This is by far my favorite place of the entire trip! There is a spy theme which makes it so much fun! The staff is in character as soon as you walk in the door...there is even a password! For starters they hand you name tags and your friends have to give you a spy name- Agent ??? The bar/restaurant is laid out really cool and you walk right on to the dance floor. There's a DJ spinning really good house and the drink menu is all spy names. My favorite was Spy's Demise which is a rum drink- I love my rum! The bartenders call you by your spy name when you order a drink. The only reason they get 4 stars instead of 5 is because they delivered my nachos to the wrong table so I never got to eat :( but they did comp my drinks. Definitely worth a visit!","3/21/2017","4.0 star rating","https://www.yelp.com/user_details?userid=iL6f31ZKzoFAg9G-x_oPUw","Karina N."
"Went here with our kids on a Sunday evening around 6pm.  We got right in without a wait and had a super fun experience from the minute we walked in until the time we left through the secret exit.  There was a minor snafu with the timing of food being brought out and an issue with one of our entrees, but the manager on duty went out of her way to go above and beyond to make it up to us which was very impressive.  All of the staff that we interacted with played along with the spy theme, which made the place even cooler.  Thanks for making a Sunday night dinner one that our kids will definitely remember and talk about for a long time!","3/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=HyzoH4KJlfdAGfZfTOmdzA","Cyndee T."
"Fun spot with good food.Not going to spill the beans but it takes some work to find the front door. When you do you need to have a password or do something silly to get in. Fun.Once in, the servers are very friendly.  You can either just hang out or participate in some clue finding games.  Keeps you interested.We got burgers, grilled cheese and a chicken sandwich.  The burgers and chicken were absolutely enormous- really too much food- and the price matched the size.  Very tasty though.One quibble though- $1 to find the secret passage out of the restaurant? Seriously?  FYI there us a $20 for $10 discount in Yelp right now for this place.","3/14/2017","4.0 star rating","https://www.yelp.com/user_details?userid=iz9TTE7Q2OyvICXyQx5Caw","Tony D."
"This bar is an icon of espionage. The milwaukee location is legendary amongst locals! The secret entrance and escape tunnels make it a blast when entertaining from out of town. I'll be back. Try the meatloaf is amazing. My favorite drink is a Tito's martini extra dirty. Shaken not stirred. My favorite magician is Xavier. He makes a great drink and even reads your mind! No really.... All him to do the blindfold routine or twist a fork using magic. It's really cool!","3/15/2017","5.0 star rating","https://www.yelp.com/user_details?userid=tmCnmFOOnzGH3lSwKNhMhg","Scott X."
"Overall our experience at Safehouse Chicago was good. My only complaint was our waiter wasn't in character or enthusiastic like the others.","4/30/2017","4.0 star rating","https://www.yelp.com/user_details?userid=HY_7rVvQRS9IHEyXzleVlw","Phillip C."
"It was a very fun experience. Something different other than the traditional restaurant experience. The food was also amazing I had the MOAB & incognito drink!","4/23/2017","5.0 star rating","https://www.yelp.com/user_details?userid=n_49bBmLF0BE73HoHwJXZQ","Tiara T."
"This place was so much fun for a date night. The French fries were kind of blah but the cheese curds, cheeseburger and spies demise were all awesome! I had a wonderful time and was completely thrown off by the entrance, I thought it was the wrong place at first! I'd definitely go back if I'm ever in Chicago again.","4/23/2017","5.0 star rating","https://www.yelp.com/user_details?userid=mxfyRhs2uKRBJj8WO3nmmg","Melissa F."
"This is the 1st review I've ever written, but our server and this place is more than worthy of a great review. I can't reveal too much, but if you are looking for a great time come here and ask for Diva Davine. She has the proper instructions for you ;) I must say it's a bit pricey tho. We paid $18 for a sandwich, most of the salads are $15, and the burgers $16","4/8/2017","5.0 star rating","https://www.yelp.com/user_details?userid=mHtnfU4KNaPUqI_blCu0rw","Rachael Sana M."
"The 2 stars are for the awesome bartenders and the manager.  This was a very disappointing experience for me.  I've been to the Milwaukee location and was so excited that there was another one close to home.This is a tough review to write because the manager did end up comping our whole group's meal due to our terrible service with the hostesses.  We had a group of 15 (2 ended up leaving after an hour because we waited so long and they had to leave for another event).  The first group of people who got there told the hostess we had 15 people.  She told them that it would be about a 2 hour wait.  So my friend suggested splitting the group up into 2 or 3 tables.  The hostess said it would still be an hour to an hour an a half wait.  There were a bunch of open tables so we didn't understand why it would be such a long wait.  The entire time, the hostess had RBF and was just being nasty in her tone to us.  There was one big table that would have seated us that we saw open for an hour while we waited so we asked the hostess once again why couldn't we be seated there.  She told us it was for a reservation.  On their website it states that they do not take reservations.  After talking to one of the bartenders we found out you can call ahead and tell them to save some tables for you.  We were really annoyed with the way that the hostess was not trying to accomodate the group. My friend ended up going to find a manager to see what he could do. The manager said he'd see what he could do. So we wait another 15-20 minutes (by now we've been waiting for 1.5 hrs) and wonder what is the status of our table.  I go up to the hostess and she tells me that the manager didn't tell her anything and that we never told her what we wanted to do.  I told her the manager told us he'd try to get us seated so she finally goes to talk to her manager.  He comes to talk to us and apologizes for the wait and ends up buying the whole group a round of drinks.  My sister ends up going to the manager later and telling him how rude and not helpful his hostesses were as well as how they laughed (in a bitchy way) at her at one point when she was asking (for the millionth time) about getting a table.  When we finally did get seated, the manager apologized once again and told us our whole groups' meal would be comped.  I appreciated that a lot but it didn't make up for dealing with those hostesses' attitudes.While we were waiting for our table, we got drinks at the bars (there are two) and the bartenders were all so nice and friendly. One of them was actually the one to suggest to us to talk to the manager after we explained to him how we were waiting for so long for a table.As for the food, the cheese curds were amazing. We had onion rings and poutine too which were good.  I had the buttermilk fried chicken sandwich which was tender but lacked flavor.  The whole spy theme was pretty disappointing compared to the Milwaukee location.  There weren't really many ""missions"" to solve.  It was more like, find this or that rather than solving puzzles. I would rather drive to Milwaukee than come back to this location even after getting the meal comped.  The whole experience was a let down.","3/20/2017","2.0 star rating","https://www.yelp.com/user_details?userid=eFDjBULmcp7JixZJLVV9Cg","Kat A."
"This place was not fun. Waiting in line at 9 pm wasn't so bad for a new place in River North, but it was the start of the annoyance. It's​ a theme bar (negative), so it you don't get the password before hand you are shuffled in with a small group and asked to act like an idiot for 10 minutes. The 50s and 60s Cold War espionage theme wears thin immediately as you wait at the bar for some particularly slow pouring of a  spy themed drink or an $8  Budlight. The decor is like if TGI Friday's and Rain Forest Cafe had a love child that only watched the Timothy Dalton ""James Bond"" Movies.You will not be able to find the restroom until it's almost too late. The exit doesn't come fast enough either.","4/4/2017","1.0 star rating","https://www.yelp.com/user_details?userid=OTIC6cCJPDJ1E8_nx5ZnbQ","Ryan R."
"It was a truly fun and interesting experience...of course we didnt know the password so we had to do a little dance wearing a feather boa...make sure to look for the actual address because there is no sign outside (just look for the red door). The wait staff is really nice and attentive...even the manager or assistant manager stopped by to make sure everything was ok...its fun to explore the restaurant a bit and take pictures...they have a fun selfie booth...and a fun way to exit as well...food wise the cheese curds is good as is the mac and cheese...and the chocolate cake is to die for!! definitely recommend it...they give you name tags where your write your ""agent name""...dont throw the sticker out or leave them behind because when you exit, you can stick it in the stair case with the others...","4/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9Fltiu7MMOcyG7tfX9i-Bg","Jes N."
"We were vacationing with the whole family and happened across this place on Yelp.  Took a cab and decided to check it out.   So glad we did we all had a great time.  I loved the little magic shows at the bar, the kids loved the scavenger hunt and secret agent name badges.  Our waitress did a good job of playing along with the secret agent/spy theme and the food was very yummy.  I would recommend it to others and would definitely go back again :)","4/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=z6WYyvrHAmpBSKMWx5bsUA","Angela T."
"A fun place to eat with very friendly wait staff. I ordered the Columbian salad with chicken. Both my drink & food arrived quickly. The salad was average & not much chicken for a $15 salad. It is definitely a place to experience but there are better food options in Chicago. I do plan to visit the original Safehouse in Milwaukee!","4/27/2017","4.0 star rating","https://www.yelp.com/user_details?userid=HWiwHHDiiS5F6Wncz9gj4Q","Jo M."
"I went to SafeHouse Chicago about 6 weeks ago.My friend and I didn't know the password, so we had to do something to silly to get in. Once we got into the bar itself, our friend grabbed her drink and we went to our table.Everyone was in character the whole time. Our waitress was friendly. The food was a little expensive, but the drinks were priced for the neighborhood. There were quite a few vegetarian options. My problem was not with my experience from that day. My card was not charged until about a week ago. How did it take SafeHouse so long to charge me and why do they still have my information to charge me over a month later?!","4/28/2017","2.0 star rating","https://www.yelp.com/user_details?userid=VtCGOOC0HsZMwSluLR-jSA","Jillian H."
"This place SUCK!!!4 guys who just got off workAnd was just looking for somewhereTo enjoy good food and relax.NOT PLAY GAMES !!!!Was ready to spend good money in tips as well just to be able to relax.But after taking a $15 Uber ride, did we get in Hell No.So we took our money and appetite somewhere else.I strongly suggest you not waste your time and going to this place!!!If you're from out of town this is not the place for you.","3/20/2017","1.0 star rating","https://www.yelp.com/user_details?userid=BPSA1IEMwHducLRuWjHCUA","Barry H."
"My mission was simple, enjoy great food and service in a unique atmosphere. Kinda hard to find but, that's part of the fun! Be ready to do something embarrassing if you don't know the password.  The food was much better than I anticipated. I highly recommend the cheese curds. They are fantastic and wonderfully flavored.","4/28/2017","4.0 star rating","https://www.yelp.com/user_details?userid=WBz-yZz2cOSmq8TdAEphyw","Patricia S."
"This place is awesome! I found it thru Yelp and I had surprised my best friend with this place. I was so excited that I spilled the beans about what this place was about according to the reviews. I didn't know the password so I had to do something in order to get in but once I was in I tried to find the password. I got close but I'm not sure if I got it right. The drinks- Typically priced for Chicago. Most of their signature drinks are $14. I got two drinks with two shots of patron and the total was at $57. The one thing I'll say about their drinks is how SWEET they are. It's almost too sweet for me. The atmosphere-Amazing! There's a mission list you can check off and it was fun to take a part of that. You can take  photos in the stealthy selfie section and it was pretty fun. I ended up drinking too much and the bartenders could tell that they gave me water and kept the water going. I ended up puking on my walk to the bathroom that I had to leave. I felt so terrible they actually helped me out and didn't kick me out like most bars would. They helped me and I'm so appreciative of that!","4/2/2017","5.0 star rating","https://www.yelp.com/user_details?userid=kTqBACYZNHks5EtgJcPuHA","Noelle A."
"This is an overpriced tourist trap. After ordering 2 drinks, 1 order of cheese curds, and 1 burger, the bill came out to be $64 before tipping. $64! The burger was good, the cheese curds were average, and the drinks were meh at best. I was slightly hassled by the bartender for wanting blue cheese stuffed olives in my dirty martini, he made a big deal about himself having to make them.My friend and I sat at the back bar which was supposedly the ""magic"" bar, did not witness any of that. Maybe the magician wasn't feeling it while we were there. What we did witness (and heard) over and over was Austin Powers' voice saying ""YEAH BABY!"" Apparently, something was broken in the women's bathroom that connected to that voice, so it would play over and over rather loudly next to the ""magic"" bar.When we finished our drinks and paid the totally reasonably priced bill, we were told by the bartender that we could leave the cool way, which involves paying $1, or we could leave the regular way. We chose the regular way and we will not be returning.","3/13/2017","2.0 star rating","https://www.yelp.com/user_details?userid=EM7zMsaSmYQuKZsf7UCR9w","Catherine C."
"I'm legitimately torn on how to review SafeHouse Chicago.  On the one hand, I want to tell you everything.  But that wouldn't be any fun at all...So here's the deal.Just go.  Play along.  Have a tasty cocktail (like the Sterling Archer).  Wander.  Press buttons.  Open things.  Have the SR-71 sandwich.  Talk to people.  Trust no one.","3/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=mI70ySvobyD_Rxv4F950bQ","Jeff B."
"This place was like an escape room themed restaurant! It was so cool. It was nice to be entertained will eating lunch. Also, the food was really good and the entire restaurant was themed too. I would definitely recommend this place for sure! We are definitely going back next time we are in Chicago.","4/23/2017","5.0 star rating","https://www.yelp.com/user_details?userid=xfQRZ9OaEO1wWd11XJHBIQ","Ryan N."
"Yes, kids, the rumors are true. I needed to do the hula dance to get in. I think I got off relatively light as I saw others having to wear face masks while doing a protracted pantomime. Oh, and as a bonus, all of these are shown inside the bar on CCTV so the patrons can witness the entrants' humiliations. Oh well, I guess that is what alcohol is for. As to the space itself, it is definitely a wander-around-and-look-at-things bar, not just a plant-yourself-on-a-stool bar. The selfie photo booth was a highlight and the decor abounds with a variety of pratfalls. I can see this place staying in business perhaps longer than I otherwise would have estimated, given the influx of tourists and corporate groups (as this location is twinned with the nearby Escape Room). The first time in is definitely an experience just to get the lay of the land/recon. It looks like someone spent quite a bit of time naming the drinks, as the clever names on the menu attest. Since it was happy hour, I went with a well drink (vodka and soda) for $5. I believe happy hour takes place from 4-6 pm with $5 beers and well drinks, and $6 wines. I came in because I wanted to check this place out, and because it was promoted as a tax-day relief special. I can ""safe"" ly say I will probably wait a little while to make a return visit.","4/20/2017","3.0 star rating","https://www.yelp.com/user_details?userid=Y1T7sd4TKOe4utqV5hFdMQ","Shanti N."
"Me and my wife came here a few days ago,and let me tell you the food was great!! The whole spy themed was something we had never experienced before, our server was awesome the service was great,and I loved the fact that we did some clue searching and by the time we were done our food was ready, and I must say our cheese curds and  fish and chips were amazing,they were cooked to perfection. Our server Sparrow her name was, I asked her who made the curds and fish it was delicious,she let us know that agent flip em high had pleasure in making our food,it was delicious!!!! We will be back!","4/27/2017","4.0 star rating","https://www.yelp.com/user_details?userid=A-TErEL9_jQtFz5qZaGFCw","Fred J."
