"real_review","real_review_date","real_review_rating","real_user_id","real_user_name "
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"I would bring out of towners looking for decent Italian food to Quartino.  They get to see downtown as well as get a small plate tour of Italy.  I've been here a few times, once for a Yelp office hours, which was located on the second floor in the semi-private area.The last time I went, we were greeted by about 6 people standing at the host stand.  It seemed a little overwhelming and a bit inefficient.  Was there absolutely nothing else for them to do?  It also took about a minute before we were even acknowledged.  When they finally did, we were told that if we wanted to eat now (about 330PM on a Saturday afternoon) that we would have to be gone in an hour.  What a nice way to make me feel welcome!!  Foodwise, most offerings are small plates as well as pizzas.  I like the Romaine hearts.  I usually don't order salads since I feel like I can make better ones at home, but a friend wanted to try it, so I had a few bites.  The dressing was lemony fresh and delicious.  It's served as whole Romaine leaves tossed lightly and topped with shaved parm.  When I met the chef at Localicious, I tried to get the recipe, but he wasn't sharing.  Basically, he said that everything comes from high quality ingredients from Italy.  I'll have to keep experimenting to get it down.Go with a large group and order several small plates for a fun night downtown.  Bonus - house wine is cheap!","5/17/2011","3.0 star rating","2XhPAY4ChEidTnZXhUYTmQ","Laura C."
"The atmosphere is amazing, and the service was excellent, adding to the overall energetic ambiance of this restaurant. The food is the the area that leaves many questions to Quartino's patrons. The margherita pizza, the calamari, and the organic veal skirt steak were full of wonderous flavor, but all of the pastas on the menu, the mushroom risotto, and minestrone soup were all relatively calm flavors reminding me of those that can be bought out of a can/jar at a local grocer. Im not convinced that any of the sauces were created by their chefs. These unsatisfying illusions led me to question the quality of the other items that I greatly enjoyed. Although maybe its just the foods with sauces.","8/21/2010","3.0 star rating","NsSyCurKXwYr326ImbyWUw","shaun w."
"Only had a chance to get a few antipasto, which were a let down.","8/1/2010","3.0 star rating","NSAvbBHjI6VYrpoQQHtiag","Chris C."
"I was told to go here because its good cheap eats. The problem is that the portions are so small you have to order a ton of shit, and before you know it your bill is not what you expected. The food tasted all good but its nothing to rave about. Its really crowed and full of annoying pretentious people who drink too much. It reminded me of a place in the ""the viagra triangle"" or, it should be located there. I won't go back.","1/26/2010","3.0 star rating","ZMLP9VwKqCFeHkbLh3r5JQ","giacomo l."
"Our waitress was super nice. The quattro formaggio pizza was great and the wine was reasonably priced and decent. We are Italian, though, and were a little confused by the heaps of spinach and cabbage on our pizzas. Kind of ruined it for us. Too loud, too, like the other reviewers said.","7/5/2009","3.0 star rating","T5jgJdciOEpuAcyotsaIPQ","Wanda P."
"Went here with a big party and couldn't of picked a better place the food was great and so was the service. The waiter had loads of knowledge about their huge wine list.","5/15/2009","3.0 star rating","Ff7aColQoP2lDFBGnTtPgw","Scott S."
"My friends love to come here and sit at the bar.  I don't usually like scallops but their scallops are soooo yummy!  I also enjoy their beef carparccio.  The service is pretty good too.Try the pizza, it's quite delicious.","4/17/2009","3.0 star rating","bWWR279cb-LGyoEBc2rVFg","Chelsea D."
"This place is great to go with a bunch of people to split entrees and appetizers. It was decent but it wasnt great, but its still fun to go with some people","2/25/2009","3.0 star rating","4LHyUnSXx6FzOlq0X1wDNQ","Jennifer H."
"I went here for my 21st birthday, and it was a wonderful experience. The food was amazing (I absolutely recommend the Tortellini) and priced incredibly well. My party included myself and 10 other friends, and they seated us in a private section, which was very nice of them. The lighting was a bit dark, but our server was awesome and even gave me a shot of limoncello for free! Overall, I will definitely be back for the food and customer service alone.","4/10/2017","4.0 star rating","-6h-S_ASVf0VwgZT1vK_6w","Clare M."
"Great restaurant and atmosphere! Staff was very friendly and helpful! Small plates for sharing will come as they are ready!It can get a bit noisy around dinner time but that's to be expected! A must if you're on a date or a night out with friends.","3/31/2017","4.0 star rating","FabCl_ESgieT2pUY--Ybfg","Susan Q."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"Soo delicious. One of the best Italian food I had.","2/14/2017","4.0 star rating","McInsPXzOGOxBIk0vQoZ_w","Reddygirl R."
"I came here one night with a girlfriend and we have the steamed clams, the octopus, and the calamari. Calamari was nice and lightly fried, the octopus was to die for and the clams speak for themselves. We shared a nice bottle of Italian Red table wine which was about $48 or so, I can't remember the name but it was very good. Service was above and beyond. The ambience was nice as well","1/6/2017","4.0 star rating","ykAbMWxVSDCjr2D8_Ik7OA","Kathryn B."
"This place has really awesome food and still gives bread when you sit down which is not common anymore. The only complaint I had was that it was so loud in there and I felt like my boyfriend and I were hovering over another couple seated next to us.","1/5/2017","4.0 star rating","-RXv-ChgHXWxDM1qheLRdQ","Eleni R."
"It was so good and the meat fell off the bone.stars 3 and 4: how was the food?my dish was a tale of two components.the pizza was perfectly cooked- had a great crust and the cheese was ooey gooey perfection!the tortellini was on a bed of thinly sliced prosciutto that just melted in my mouth! the house-made pasta itself had a great bite and the cream sauce was perfectly seasoned.i love theburrata with beets two ways (paper thin raw and roasted cubed) with arugula and celery leaves.just make sure you have some good company with you.borderline rude.we selected a four course dinner with the wine package and were so happy with the quality of the food and wine and the service.something for everyone; and pricing is super reasonable!i love their pizzas so great; fresh out of the oven to your table.if you have a big party; come here and they will seat you for sure and bring out your food super fast.the decor is dark wood and lots of italian posters (bike racing; pasta; etc.","11/10/2016","4.0 star rating","x6auMdyxvTuJgQpSfJ9pbA","Joey Z."
"Hi energy restaurant. Good Italian food and drink at moderate prices.Great location, nice looking spot. Excellent pizza. Love that it isfreshly prepared.","10/11/2016","4.0 star rating","J3OXPLtvOHw9m46TdxJ8kg","Marvin M."
"I really like Quartino. It's almost always packed, but if you can get a table, it's a great place for small bites, shared plates and good, affordable wine. Consistently good. I don't eat hear sometimes because it can get quite loud if large groups are seated near you, louder than you'd expect.","9/23/2016","4.0 star rating","4hS3IbBhUiNMwv9ANyHSjw","Mark F."
"Came here with my girl who lives around here. She loves coming here so she has been dying to take me so I can try it. I love italian food so I was really expecting the worst but this place actually makes everything very well. I got a shaved salad to start but I requested no beets in it then it was followed by my dinner which I ordered Gnocchi it was a little different then I normally would have it but it was still decent. Over all it was a good experience and I would definitely come back.","8/15/2016","4.0 star rating","nVA49Xdbrz_G9fmxPxNRIA","Noreen F."
"Only been here once but it was a great experience. The food was great, the service was great, and the atmosphere is really inviting.","8/5/2016","4.0 star rating","taaEC3f8Fz-M50wxvXgNaw","Neesh S."
"I returned to Quartino and this time around was very satisfied. First off, the service was amazing. From the manager to our waiter, everyone was attentive, helpful and really took care of us. We got a sampling of different dishes and everything was delicious. From the house made goat cheese and veal meatballs with fresh house made ricotta, to pappardelle pasta, our appetizers did not disappoint. Organic veal skirt steak was great as well. A big plus is that that you can order half portions and try different dishes. For dessert, profiteroles with delicious creamy ice cream is amazing! Overall, we were very satisfied with our dinner and I'm happy","7/31/2016","4.0 star rating","ixBIXvvk0exTQmRKXlYnFQ","Janie C."
"Quartino was a nice local choice in the Near North River neighborhood near our hotel. The atmosphere and ambience deserves a 4.5-5, as it looks and feels like old world Italy. The service was also good, and at 1:30 on a Sunday in mid-July, there was no wait to sit inside. The bathrooms were clean and bright, and the noise level was very conducive to conversation.The pizza was very good, with a great crust and good favors. The penne was well done, but the ravioli was somewhat lacking in flavor and not done consistently...it seems they overlooked that part of the  order, then prepared it quickly to get it to the table. Decent variety of wines and bottled beer, with 7-8 on tap. Overall, an above-average to good experience, with the ravioli snafu being the only blemish. I would recommend Quartino if you're in the neighborhood or nearby area.","7/19/2016","4.0 star rating","-hNg6ke7igFaT0-JybCvIw","Steve L."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"I have eaten here many times. They have small plates and you order many different types of food. The place is always hopping. A very fun place","7/7/2016","4.0 star rating","XEfs6Cy1jjDVfaw3QTHOmg","Michelle T."
"Love this place. Food is always interesting and filling. Good for the money. Something for everyone, even flat breads for kids. Bar area is my favorite spot. Also great for special event s and groups.","5/26/2016","4.0 star rating","9CVgHFvj6m3ucu4ZyUoNng","Kelly K."
"Really great restaurant with a large variety of food selections. It was a very friendly bar scene, and very busy restaurant scene. The only reason I did not give five stars was because it was quite noisy in the bar area. Prices were excellent and portions were large! Definitely visiting again!","5/24/2016","4.0 star rating","gi_31YTYVdFySldzuR822A","Melanie M."
"Me and my dad ate here and it was great!We recommend the Bolognese and the Pappardelle al Sugo Di Manzo.","5/22/2016","4.0 star rating","hHeNG1NMX70F2tpAmvq39Q","Tomer H."
"Great food and atmosphere for special events. Shared plates of food with everyone and enjoyed a great time.","5/15/2016","4.0 star rating","nqEm9EK0XBQYQizEG_ehEQ","Tiziano B."
"Been here several times, always in the bar, service and food are always good.","3/20/2016","4.0 star rating","40khu5BWxyNm_JWrhLb9KQ","Mike A."
"Busy place with good food. Nice selection of drinks as well.","3/14/2016","4.0 star rating","zvLi-Yf1IsBBtaIkXb3R8g","Mari V."
"This is an awesome Italian restaurant in Chicago ever! Great atmosphere, amazing chefs and amazing food. Custom make all or none of your order and the chefs will use their magic to make a memorable meal. Small plates can sometimes be annoying when you really want to enjoy a specific food -- but hey, for that why not just order more. My favorite is the cavatelli -- wife loves the since retired rigatoni in Alfredo sauce with broccoli, but we always custom request it anyways. The pizza with the fonduta is stupendous and the chocolate cake was holy molly. Stop reading and go already. Aim for an appetizer though, it's getting more popular as the months go by!","3/8/2016","4.0 star rating","XewrXWXREsIgiMfrsnDrdQ","Kimberly A."
"This place was busy and you never know which dish will come out next. However, the food is great, portions generous and prices very reasonable. This is a fun place to go with a big group and try a bunch of dishes.","3/6/2016","4.0 star rating","cR9JgkPF10cfiu6Q81qBRw","Mario B."
"Very friendly and very fast service! More of a family and friends atmosphere, but food is very good!","2/21/2016","4.0 star rating","cBprCYzeQoR3eH_voJpoRQ","Mark C."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"We went here with my wife to have some delicious dishes; well good thing was we made it at the right place. The pizza are a little too large but great to share with three or more. Go early or have a reservation because it was slammed at quarter to six. You may try their desserts, i suggest.","2/4/2016","4.0 star rating","zh5d16eSJeDyF2stpywYhw","Bernard B."
"I thought the food was really good. There are some reviews that complain about it being not that good. I don't know what they got but my meal was delicious. The portions are a little smaller then I would like but that does not break it for me.","1/11/2016","4.0 star rating","pru1JsEvvyopTjvNETOnwQ","Shannon W."
"LOVE the tortellini dish with peas and cream sauce.  The outside patio is great in the summer time.","12/10/2015","4.0 star rating","dtBJjvHAN2DrzNTCb6yZjQ","Maria P."
"Perfect spot for a group dinner. I have been here 8-10 times.  Most spots of the restaurant are rather energetic/loud, so may not be an ideal spot if you're looking for an intimate atmosphere.  Sound travels rather well even to the upstairs area that appears more intimate.The food and wine are great.  I have yet to meet a dish I did not enjoy.","12/9/2015","4.0 star rating","VOWnCEGo6lGu5mhEtZwJGA","Steve D."
"I celebrated my b'day here a few years ago. We had a table at the bar. Yea, it was noisy but that added to the fun. The small plates were perfect and enough to share. We just ordered in rounds of three and it was enough. The wine list was adequate. The waitress kept up with the rowdy bunch we became.","10/29/2015","4.0 star rating","bhBQ_xnHFtH3bCnhpJS15Q","Kym K."
"Definitely more good than not. Pizza was very disappointing but drinks and other food were quite good. Convenient location right in the middle of River North. Will return.","9/20/2015","4.0 star rating","vThkoCQICUuiTRw_JxQ-2A","Michaela L."
"their gelato is so good i'm about to cry.","8/24/2015","4.0 star rating","LFQ5dayG1lQuHlskPg51ug","Zoe C."
"I have eaten at Quartino many times over the last 4 years and it has never disappointed.  This last time on the 17th was no different.  We had the Salumeria Tasting, and it was plenty for 5 people.  My husband has the beef short ribs and I had the Pappardelle.  Both were very good, flavorful and interesting.  We had a few carafes of wine and topped it off with Gran Coppa Quartino and homemade Limoncello.  It was all delicious.  You have to go to the place.  be prepared for LOUD.  But it's OK - it's fun.    The rest of our party when back a few nights later for an encore and said it was just as good.","8/24/2015","4.0 star rating","DcuyfjceK9jvCH7cKBRxZQ","Angie W."
"This place has some delicious food. Went out with a big group for my birthday, so we had quite the spread of small plates. There are so many options (which some may consider overwhelming). The beverages were quite tasty too. I was, however, not a fan of the lay out. It's a very cramped, loud space, so going to the bathroom (which is upstairs) was quite the chore. Wouldn't recommend for those who have trouble getting around or would like a quiet dinner.","8/21/2015","4.0 star rating","qWsgsLUzt9m9ck5ORKWqqQ","Izzy T."
"Tasty pizzas but servers were no good.","8/20/2015","4.0 star rating","SXZY9oCWG-kmg1pjfH4mFg","Garison K."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"Quality service.  Nice all around menu.  Not the quietest place but we expected that.  If you're into small-plate Italian places this will fit you nicely.","8/20/2015","4.0 star rating","FW9ZeuGH476NjLmEg2z5zQ","Keith D."
"Excellent, absolutely worth the experience. Menu is large but they deliver. Relaxing atmosphere. A bit loud but so are politicians and we support them. I would return, without a doubt.","7/15/2015","4.0 star rating","vTrw3ifX0RYl_woRYLVAHA","Alex S."
"This place was great! I went there dinner with my BF and his whole family. Although it was a little cramped we still enjoyed our time here over the holidays. The food was delicious and the beef short ribs were cooked to perfection! I will definitely go back.","1/19/2015","4.0 star rating","hAujpap4sntkfCcBHW6qHg","Lisa M."
"I was in town for a conference and came for dinner with a friend. We split a Salumerio tasting and a few orders of the veal meatball napoli, plus a cannoli for dessert. The meatballs were particularly excellent. We were seated on the balcony upstairs, which was lovely, and the service was friendly and prompt. It set the tone for a lovely conference with good friends.","11/15/2014","4.0 star rating","vsmbgEJvRbJ6ZrLoVbGUdA","Katherine C."
"Really neat place. Very noisy but fun and the interior is so neat to look at. Pizzas are delicious and staff is friendly, helpful and professional. Highly recommend.","8/14/2014","4.0 star rating","BB3ujryQeHaibgmWoWJJ0w","Colleen M."
"I love that they serve different sizes of wine so you are not limited to a glass or a bottle. I also recommend their pizza - thin and crispy like you get in Rome. The Rucolina pizza is one of my favorites as it has arugula! Inside can be noisy and filled with bachelorette parties, especially on weekend nights.  I adore the vintage bathrooms but not the fact that they have bathroom attendants trying to get tips which I find awkward.","7/25/2014","4.0 star rating","6syAO2xr5TaFyMd6sycMgA","Natasha P."
"Fun ambiance and great prices!","7/2/2014","4.0 star rating","_pc0qa0w9Y9Em0nNhZkPaw","Oanh N."
"The dishes were perfect for sharing, everything was fresh and well made.","6/12/2014","4.0 star rating","0h07e9Istl3BQgkRygktBA","Alex J."
"I tried this a few weeks ago with my girlfriend and I love it. The small plates are the perfect amount of food. We had shrimp, calamari, pizza, mushroom risotto and dessert. We loved it all. I have recommecded this place to many people because the food is great and so inexpenvise.","4/18/2014","4.0 star rating","bwGU1VVayvkoeOCww-kp9Q","Jimmy H."
"I ate here a few days ago for my birthday with my Boyfriend. Alot of people I know have been here and they said it's a good place to check out.First, why would anyone want to sit in the dining room when the bar is so awesome. It was a two hour wait in the dining room and it took us less than 3 miniutes in the bar. The bar is a unique area and I personally love it. All of the small plates were amazing and our bill was barely anything. Everytime I go to dinner and theres calamari on the menu, I order it. The sauce was so unique and flavorful. The bottle of wine we drank was delicious and so inexpensive. I think I finally found a perfect place to get a quick dinner and drinks.","4/8/2014","4.0 star rating","5uhysvROhpYsYA6jDyqaDg","Bianca P."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
