"real_review","real_review_date","real_review_rating","real_user_id","real_user_name "
"So good! Pretty fast and the bacon burger is to die for! The corn was pretty good as well.","6/10/2015","5.0 star rating","kixG0lAhu4IOJ7mu87scww","Katie E."
"Best taco joint north of the border.  Creative menu has something for everyone and all is delicious!   Do not miss on next visit to Near North Chicago!","4/30/2015","5.0 star rating","UN9AheuP15lArb8o5zNvjg","D N."
"Loved it! The food was great and so was the atmosphere! Is recommend it to everyone who wants something delicious and unique.","4/13/2015","5.0 star rating","PVQDrBkJ2cc6HhHI7xXUEA","Alex A."
"Bomb diggity! Love the calamari taco","4/9/2015","5.0 star rating","epMmYZ7jBasnNiNhyUGk2g","Mark P."
"These are not your standard taco shop chicken/carne/veggie tacos. Their non-traditional options are pretty much all delicious. Ingredients taste super fresh. Clearly, I'm a fan. And I was a fan of the Dallas location, so I am legitimately stoked that the Velvet Taco decided to make the move to Chicago just a year after I did.","2/28/2015","5.0 star rating","80ewWDQkTsiB6tTOqZeH2Q","Nell T."
"One of the best places that's opened around here. Tacos are some of the best I've had.","2/19/2015","5.0 star rating","SVu6wmNbxcUxGV_97jVhkQ","Daniel B."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
