"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"BEST dining, service, atmosphere, staff and FOOD!  Dined there yesterday and can't wait to return.  I'ma lover of delicious food and cocktails...and was not disappointed.  Thanks to a great server (from Brooklyn) he made me a curry believer.  We loved the kale guac, edamame dumplings, chicken sausage pizza, Red chili noodle bowl and the spicy Penang curry. We each had different cocktails & would have them all again. This will be be on Chicago's best dining spot, so you'd best hurry.","11/26/2016","5.0 star rating","https://www.yelp.com/user_details?userid=RlP4zDkKLvVShqzLLqhFig","Stephanie W."
"True Food had only been open a week before we tried it this past Saturday night, so I was expecting some issues.  However, I was pleasantly surprised by how much went well.  We stopped in Saturday night (w/o a reservation) and were seated quickly.  I will say it quickly filled up and I can see the place getting very popular.We started with the Kale Guacamole and that was one dish that we didn't really care for.  I liked the pita chips, but I felt the Guac needed a little something else - maybe a spice?For drinks, my husband got the Citrus Skinny Margarita and to me it was delicious and sort of like a mojito with the mint in there.For entrees, we got the Red Chili Noodles w/ Shrimp and the Spicy Panang Curry w/ Shrimp.  I loved the curry a lot, and my husband really liked the noodles.  We love spice and the curry pleasantly had a good spice.  I would definitely get either dish again.We finished with the Gobi Apple Crisp and it was very good - we quickly ate that dish up.As for atmosphere and wait staff.  Both were on par with the night and very beautiful and attentive, respectively.I definitely see myself returning in the near future as I think this place is real find.","11/30/2016","5.0 star rating","https://www.yelp.com/user_details?userid=CxxPUsjExKIQWu7I_XTJug","Jennifer G."
"Meh. Food was so-so and atmosphere was way over-branded (built for Instagram rather than reality!). Felt like we were at a chain restaurant at the mall. The staff tried to upsell us multiple times and brought our food out before we had even gotten our drinks. So many better options in the neighborhood for a more authentic atmosphere and higher-quality food.","4/10/2017","2.0 star rating","https://www.yelp.com/user_details?userid=KUrYYAQV8T9FrU6nNt1m_A","Meera S."
"Shout out to the amazing manager, Christina! Last night we had a terrible experience with GrubHub and even though it wasn't True Food's fault, Christina completely rectified the situation and made me love TFK more than I already did-- which was a lot.The Butternut Squash pizza is TO DIE FOR. (the picture I attached is from when I dined in and had it). The best part is that it's vegan!! I also love the brussel sprouts and the cauliflower. I just love this place. It's my new go-to.","3/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ongCfmR87ImFvrSJohPuKQ","TJ R."
"What a great place for a quick lunch.  It's not cheap , but worth it.  I got the ancient grains with beef. The sweet potatoes with turmeric was perfect with just the amount of spiciness . The beef was tender and my ginger sofa very refreshing.  I sat at the bar and the place was totally filled . Love the vibe with fresh herbs on planters all over the place.  A winner.","2/6/2017","4.0 star rating","https://www.yelp.com/user_details?userid=ZDQKAdsue8t4qupUZ6i3wQ","Kelly A."
"True food kitchen is my favorite place in Chicago right now!!!I love healthy food and this place is all about it!!!","2/8/2017","5.0 star rating","https://www.yelp.com/user_details?userid=fDmD84dwCrEsRlQeSKkidg","Elena B."
"Such a cute place! It's very large and open, but is very warm and inviting. I wanted to try everything on the menu, but contained my excitement. We went with the edamame dumplings, brussel sprout and mushroom pizza and herb hummus. It was all delicious. The edamame dumplings were amazing! Will definitely be back to try some other items.","3/15/2017","5.0 star rating","https://www.yelp.com/user_details?userid=xWmjwgwv2ycwZXX0-aPihQ","Sam T."
"It is true that True Food Kitchen feels like eating in a chain restaurant- even if is a decidedly chic, ecologically friendly chain restaurant. But you're likely to forgive that because the food is so good.  The best of the appetizers is the charred cauliflower (served with dates, dill, mint and pistachio).  The oversized pizzas are generally quite tasty- the butternut squash comes with a vegan ricotta that has a surprisingly rich almondy taste, which goes well with the smoked onion heaped on the dough.  I preferred the chicken sausage pizza because that chicken sausage has a seriously smoky taste that makes the pizza memorable.  Lunch for 2 came to $43.","2/20/2017","4.0 star rating","https://www.yelp.com/user_details?userid=cYjzLu3fm-VbtjRMCuhK6Q","Jennifer N."
"I had the Inside out Quinoa Burger with Kale Salad and Sweet potatoes - Great place for the those looking for a vegetarian gluten free meal full of flavor! Wait staff was friendly and down to earth too! Definitely a place to visit while in Chicago!","4/21/2017","4.0 star rating","https://www.yelp.com/user_details?userid=wNoxQLjCoMM0NZVWGSsd9g","C L."
"Truly an amazing experience. Such a chic, modern restaurant that is taking advantage of the healthy food trends. Plenty of vegan and vegetarian options but meat can be added to most dishes if that's what you like. Warning: the curry is EXTREMELY spicy! I am used to putting sriacha and crushed red peppers on my food and even eat habanero items most of the time but my mouth was on fire with this dish. I highly recommend the kale aid to drink the herb hummus appetizer. The service was exceptional and all of the ingredients are fresh. Highly recommended!!","2/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=DvW9lsI-LzdQEvPu5qQfVw","Kendalyn T."
"I've been to True Food three times now and each experience has been excellent. The food is tasty and extremely well labeled if you have anyone with dietary restrictions in your group. The restaurant itself is big and bright and clean. I have not had to wait for a table but it does get pretty crowded at peak times. Service has been great and I know I'll be back again. Highly recommend the butternut squash pizza and the ancient grains bowl (those miso glazed sweet potatoes will blow your mind).","2/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=6O7giNor8FA801IQ69mpuw","Karen G."
"Absolutely amazing! Went here with a friend a couple of weeks back and the food was amazing. We shared the salmon, spaghetti squash, the chocolate cake and the edamame ravioli. Everything was made so well and it was so fresh. We were really full at the end so we definitely could have left one dish out, but we had absolutely no regrets!","4/9/2017","5.0 star rating","https://www.yelp.com/user_details?userid=MO7gxFB364I4ZQmDZfhswA","Skylar B."
"Food was good. Vegan/vegetarian friendly. Very nice environment, hostess was a bit rude, but our waiter was nice. Overall I would recommend.","4/13/2017","4.0 star rating","https://www.yelp.com/user_details?userid=REiODFMBmj8bENajIx-PxQ","Alina K."
"Really like this new neighborhood spot!! The menu is interesting and creative.  We started with roasted brussel sprouts- served room temp with a great dressing- would like them warm- but still very yummy!  The we shared red chili noodles with shrimp.  The dish was good- -noodles a little overcooked- lacking some spice0 but good flavor.  Chicken sausage pizza again had great flavors- but a little over cook & ""crispy"" on the edges.  All the flavors were great.  Interesting & light.  Looking forward to going back again.  Our waiter or MC was terrific. He was very helpful & made great suggestions. Oh- and the cocktail- -The Peacemaker- -was amazing- looking forward to having that agin!!","1/18/2017","4.0 star rating","https://www.yelp.com/user_details?userid=4QZ0dRB_-ms18ZGggUwpIw","Susan M."
"Food here is super fresh and healthy. Only reason it's gets 4 stars is that it's on the expensive side for the portions. Started off with the roasted cauliflower, edemame dumplings, and torched avocado. All 3 where great, light, and flavorful. Had the steak tacos, only 2 of them and they were So-so. My sister had the 7 grain bowl with steak which was prob best dish of whole table. Wife had the seasonal salad which good but portion was real small, even for her, and that's coming from a 110lb girl. My dad had the much room pizza which was really good and very garlicky (in a good way).","4/9/2017","4.0 star rating","https://www.yelp.com/user_details?userid=S8OvN7g_DkALIRt54Tv0uA","Eric H."
"This was my first experience at True Kitchen and it was great! I was meeting a friend for dinner. We needed a place that was easy to get to for both of us. I have driven past True Kitchen on a few occasions on my way to work. It look interesting and I made the suggestion we give it a try. I am so happy that I did!I had the cauliflower soup, panang curry with shrimp we decided to share the squash pie for dessert. My friend had the Brussel sprouts and the butternut squash pizza.  We shared a little bit of each other's food. Everything was delicious! The soup was perfect on a cold night. It had a nice flavor with just enough spice. I really enjoyed the curry. The pizza was very tasty. I would of never thought of squash pie it was awesome. Finally I must mention the Brussel sprouts which were FREAKIN AWESOME! I might actually start eating them. I typically say that I despise them. Oh my gosh these were so flavorful that I may have been converted!Overall a great experience from service to food we can't wait to come back again!","1/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=UAOSa7ZACsDK5NsrUeJ9jw","Nicole M."
"Amazing food and selection. The ambiance was fresh and inviting. I was very happy with all the healthy options. There Ancient Grains bowl had amazing flavor combinations that put my taste buds in shock and awe. It was a great portion too - I did not leave hungry! It is so worth trying if you are looking for a healthy and tasty option that is guaranteed to leave you satisfied.","3/3/2017","5.0 star rating","https://www.yelp.com/user_details?userid=dz3QusLWY3e5X7xNAmzMXw","Michaela D."
"I LOVED true food kitchen. Being able to go out to eat and not feeling terrible the next day about the food choices you made at dinner...a great feeling! They offer very healthy choices that are a unique blend of flavors and ingredients, but still very delicious. As soon as we walked in, I noticed how spacious the restaurant was. When we immediately walked in, they have a small herb garden. Half the restaurant is bright and well light, and the other half is slightly dimmer. All the food we had was delicious and I can't wait to be back to try more items on the menu (I love that 80% of the menu is vegetarian friendly). Veggie Crudite: 3/5 - essentially just organic vegetables, but only reason I loved this dish was because of the black olive dip (I usually hate olives, but this dip was delicious). Next time, I'd see if I could just get the dip, cause without it, it is essentially just vegetables on ice. Edamame Dumplings: 5/5 - These were delicious! They were light and flavorful. Charred cauliflower: 5/5 - I really liked these! Very flavorful, cauliflower was perfectly cooked and seasoned. Brussel sprout and wild mushroom pizza: 3/5 - I really liked the pizza; the only reason I took off a couple stars is because it didn't seem like a very unique dish. It tasted pretty standard and there weren't many brussel sprouts on our pizza. Spaghetti squash casserole: 3/5 - This is probably the only dish I wouldn't reorder or want to reorder. It was definitely a healthier alternative to pasta noodles, however in comparison to the other dishes it didn't taste as flavorful. Ancient Grains Bowl w/Tofu: 5/5 - The sweet potato with the teriyaki sauce was BOMB DOT COM! It was really flavorful with their homemade teriyaki sauce, the sweet potatoes were so soft it's like they melted in your mouth. The mushrooms were so well cooked and flavored; it went perfect with the green sauce. I wish they offered this as takeout so I could take it for lunch. The flourless chocolate cake was so yummy (I love chocolate so I may be biased). I will definitely be ordering this next time I'm there - you can also pick the flavor of the ice cream they serve with the cake. We got the mint chocolate chip (you can taste the fresh herbs in the ice cream). Overall, I can't wait to be back and try more items on the menu. The service was great and our waitress was a sweetheart - she was friendly, attentive and offered a lot of suggestions.","12/22/2016","5.0 star rating","https://www.yelp.com/user_details?userid=-1_RJoRLeoDK3h_gNjf7UA","Priya S."
"This is a really good place with normal food made with the healthy ingredient. If you got to have it without guilt this is the place. Enjoy!!!!","4/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=v_nNA2DksWBXANMapv0qhg","Fun A."
"Wonderful lunch spot that serves up food that is both delicious and healthy. I tried the seasonal salad that was absolutely wonderful. The butternut squash pizza is also a great option. They offer a ton of fun cocktails that I am looking forward to trying next time I visit.","3/28/2017","4.0 star rating","https://www.yelp.com/user_details?userid=PxrhixfSRoIG0-d3g_pmdw","Jessica W."
"I had this place bookmarked for a while, so when a friend suggested we try it, I was pretty excited.  The restaurant is a lot bigger than I expected, and it has a bright and clean atmosphere.  The menu is relatively lengthy, with a good number of gluten free, vegan, and vegetarian options.  I went with the Butternut Squash Pizza, and it was excellent!  Half of it filled me up for dinner, so I was able to bring lunch home, too.  I also had the Pomegranate Cherry Limeade to drink, and although it was tasty, I'm not positive it was worth the $5 price tag.  Our server was very kind, but the food took longer than we expected to come out, and the service overall was a bit slow.  In any event, though, I plan to come back!","1/18/2017","4.0 star rating","https://www.yelp.com/user_details?userid=lSItLiP7XXl6uAy6R6XDSA","Kate J."
"Nice fresh foods. I got the broccoli and mushroom pizza with added chicken sausage. Light but a bit salty, maybe it was the cheese. Fair prices. I would likely try something else.","2/2/2017","3.0 star rating","https://www.yelp.com/user_details?userid=cnjuwGcpgFc_Pf1GsGfiEg","Youseline J."
"Love this place for a clean healthy meal, you feel so light and refreshed after leaving. I love the ambiance and the whole menu, will definitely be making this place my go to.","3/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=8-aU2BfyIdDb9flZmRe0Yg","Rachel Z."
"Great ambiance, decor and staff. The food was delicious and I love all the vegan/gluten-free possibilities! My friends and I split a bottle of wine, ordered the guacamole, seasonal ingredient salad, a pizza, and teriyaki quinoa bowl. For dessert we shared the vegan apple pie and ice cream! Very reasonably priced for the quantity and quality of the food. Will definitely be back... a lot :)","4/6/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ZjbZ-N2zJPcbmATePd_YyA","Blair B."
"The food is great but the portions are too small for the price, and this is coming from a small girl. More specifically, the size of the Seasonal Ingredient salad which only contains veggies is $14 and the photo I posted of my carry out meal is comical, yet despite the disappointing portion sizes the taste keeps me coming back. I wish lyfe kitchen's food was as tasty because the portions are much more reasonable. I hope true food decides up the ante.","12/24/2016","3.0 star rating","https://www.yelp.com/user_details?userid=y7JzrGiDw49QMuRt9wu1yg","Sydney L."
"Have been here twice for brunch- with kids in tow. First the place is huge so the wait is not bad. You can make reservations up to day before. The Wait staff is always very nice. 'The pomagranate mimosa is excellent!I have tried their noodle bowls and then also their vegan breakfast burrito and both were awesome! The edamame dumplings, and brussel sprouts and cauliflower appetizers are also very good. The veggie options are great. Even for non vegetarians the food was great. My kid with multiple allergies had no trouble finding things to eat and they have a kids menu. The others in my party had the EGG sandwich and the quinoia bowl that was also good!Overall worth finding parking for this place!","3/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=1gnkHP38IWBqBLbkgsbD2A","S G."
"I realllllllly wanna like this place. With all the hype...i decided to give them a go finally.Front of house/hostess really friendly & helpful.Ordered to go- Woman behind bar equally friendly & helpful. I ordered the grass-fed steak tacos. Absolutely delicious!! NO complaints there at all.But... 2 normal size tacos, & a small side of beans for $18 BUCKS?!???Not countin the beans-that's like 9$ a taco!!!I get it---its healthy, organic, grass-fed...etc etc....That STILL doesn't warrant charging damn near $20 for TWO tacos!! C'mon! Their honey lemonade tasted ""odd"" to me as well..and also ridiculous pricey. its lemon, water & honey- 5$!?!????  I only visited because i was given a giftcard. Unless they adjust their prices... i doubt i will be back. There are too many great choices in the area that are priced much more accordingly. PLEASE lower your prices!!! Your food is delicious...& i would love to try more of the menu..But i am not made of money.","12/6/2016","3.0 star rating","https://www.yelp.com/user_details?userid=zEmBIFUlvApc-v6u_CCAOg","J C."
"UH-mazing! Fun, vibrant environment. Great food, friendly servers. Even the restrooms are awesome!Had lunch but plan to return for dinner soon.Menu is mostly vegan, but meat options are plenty. Local beers. Food seasoned properly.","12/22/2016","5.0 star rating","https://www.yelp.com/user_details?userid=NfQO4N92xzttGsxAT7nqCA","Kevin N."
"I was excited to try this place since my friend in SoCal raved about it.  I went there for brunch with friends.  I love the decor as it's very bright, airy, and feels like spring.I had the garden scramble with sausage and chamomile cooler.  I loved the flavors and fresh ingredients in my dish and my drink was refreshing.  For dessert, I had the squash tart and the matcha horchata.  Both were amazing.  I can't wait to come back for dinner!","1/8/2017","4.0 star rating","https://www.yelp.com/user_details?userid=4u_09BoBw8hR9i3yMNF3XQ","Cheryl W."
"I just started a special diet to help me deal with some health issues I've been having and happened upon this place by accident on my walk to Whole Foods at lunchtime.  I was so excited since this is the first week of my diet and I've been struggling to keep on track.  I had the Seared Albacore Tuna salad and every bit of it was AMAZING!!!  Thank you so much for offering such a wonderfully healthy and delicious selection of food!!  I can't wait to go back!!","3/2/2017","5.0 star rating","https://www.yelp.com/user_details?userid=wVzB_zCd_TcVohuxbLhWYg","Laura K."
"Stumbled in for lunch and was throughly impressed. Very nicely decorated and the food was AMAZING! Our waiter gave us great suggestions. We will definitely be back.","3/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=YMS2DJM1CEwz7SKV8CywgQ","Anna M."
"Excellent service and good food. The dumplings and squash pizza were excellent. The lasagna Relied on too much salt. Both the Apple  rips and squash Pie were excellent. The cocktails and ginger tea were really good","1/11/2017","5.0 star rating","https://www.yelp.com/user_details?userid=onMgTN4rrk8WwQIVLgKQCA","Eric B."
"This is my second visit to the true food kitchen, my first experience was top notch this second visit has be anything but desirable, Candice that is working the bar... she lacks everything  except being a bar back she is very good at that, but not customers. She ignores you and is not cordial  and no customer service skills.  I will tell you the first time we sat at a table this time we hopped in at the bar, WOW what I difference in the vibe of the place, based on how we have been treated the first 20min.  I would struggle ever coming back from a customer service perspective, When a server or wait staff does not get the fact that 20% is a suggestion and not a requirement there is definitely a problem.......... Dennis also at a bar is very good.","3/12/2017","2.0 star rating","https://www.yelp.com/user_details?userid=FjyQ63ow1D9pUDx7LSaBsQ","Bonnie M."
"The food was... excellent. No other way to describe it. This place is awesome! The stuff is super nice! Love this place for a dinner with coworkers, clients, parents, or maybe even a cute date.","1/9/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Cs_jhQwzvBvdaBB1_gHpHQ","Anastasiya S."
"LOVE THIS PLACE. Everytime I try something new and it's amazing. Great environment to bring visitors. Lovely staff as well!","3/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=8NDIc8jaYOcmO-3FGQw4zA","Allie M."
"A girlfriend and I had dinner here and could have not left happier! My friend loved this restaurant when she lived in Virginia and was so excited it opened here. We scheduled a girls night to check it out! The menu was so overwhelming by all the amazing options it took forever for me to pick. I went with the Season Ingredient salad with tuna and a great white wine that I can't remember. The service was fantastic, our server was so nice and helpful during our whole visit. I can't wait to go back!","12/1/2016","5.0 star rating","https://www.yelp.com/user_details?userid=r6UC-kgRq1UQds52ByASGg","Jackie C."
"Service is awful. Staff seems pretty inexperienced.That aside, I love eating here. It is refreshing to have a restaurant in Chicago where you don't feel guilty after a meal. I like to think everything (or almost everything) here is healthy! My favorite item is the seasonal ingredient salad for lunch, which is also available with egg for brunch!I also came here recently for a Core Power Yoga/True Food Kitchen Vinyasa yoga + brunch event. It was a lot of fun and most of us stayed for brunch afterward. Too bad the waiter accidentally charged us for our mimosas even though we gave him our free mimosa coupons... :(","3/29/2017","4.0 star rating","https://www.yelp.com/user_details?userid=6OhWevS2d3x7HZ0PepWe4g","Ashley J."
"True food is a great healthy and vegan restaurant in Chicago. I found it on Yelp and decided to check it out. I ordered on grub hub after a long flight to town and was only disappointed by the absence of their dessert menu because their desserts sounded amazing! I ordered the teriyaki quinoa bowl with shrimp and the kale guac -- WOW. I will definitely eat here every time I'm in town!","3/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=q1Vi-rgFb34crha1BbLPAA","Sara H."
"We stumbled upon this place through Yelp while visiting Chicago. My husband is a recent convert to veganism, and it has been difficult to find options while dining out. True Food exceeded our expectations. He is still talking about the miso glazed sweet potatoes on the Anchient Grains bowl! I would also highly recommend the brussels sprouts & mushroom pizza. Don't hesitate to give this place a try.","3/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9COWEefI9RFxCBv3ZGHBmQ","Kathy K."
"This place has very excellent and clean food.  Ingredients are simple, organic, and healthy.  Feel amazing after eating here.  Definitely recommend!","11/26/2016","5.0 star rating","https://www.yelp.com/user_details?userid=YOuYTJTbgY_eBO-6EVJfsg","Svetlana M."
"Late morning breakfast at True Food. Nice place/decor, kind of loud, generally clueless staff. Good food and specialty drinks. No nutritional info displayed on menu so how do you know if you are really eating healthy? Server lacked confidence/enthusiasm and never asked how our meals were. Lots of staff standing around doing something close to nothing. Nice bathrooms but only cold water.","2/25/2017","4.0 star rating","https://www.yelp.com/user_details?userid=lNa-mEAkezU89UXKeXq2vQ","Lee W."
"This was our first time at True Food kitchen and I found both the food and service mediocre. I had such high hopes because I love new healthy options. I had the chicken salad with manchego, apples, etc. but it tasted like something from Panera Bread. My husband got the grass fed burger and it lacked flavor. We also shared the Squash/Goat cheese pizza as an appetizer, it was decent. Service was okay. We probably wouldn't go back.","2/11/2017","2.0 star rating","https://www.yelp.com/user_details?userid=6Wb6i0LBcZrFyfIottsTNA","Poloprincez Z."
"I wish they would manage the tables better, don't sit 2 people at the 4 table when there are bunch of people waiting... otherwise food is always good, a bit on the saltier side tho","2/26/2017","4.0 star rating","https://www.yelp.com/user_details?userid=CFQ4o5PfKp_gFMQ4HDkb0Q","Sandra C."
"Love this place. The food is so fresh and delicious. The tulsi tea is fantastic and the bowls are excellent.","12/23/2016","5.0 star rating","https://www.yelp.com/user_details?userid=a-0xG-o_1kooVcolpP9zQw","Stacy F."
"Creative, light, healthy, delicious. A total hot spot for a plant based meal! Get the kale guacamole, it won't disappoint!","2/16/2017","5.0 star rating","https://www.yelp.com/user_details?userid=fgH2vvy9tG1mm39-fsUwhA","MissM R."
"Love the grain bowls and the seasonal poke. Going for brunch is also a treat. They have a rotational menu so no more matcha horchata but still great healthy drinks (I recommend the kombucha). Make sure to make a reservation since it's usually crowded or use the open seated area near the bar.","4/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=4lswVjCNVPht34XFhAQY_Q","Daniela Z."
"First I started out with the Daily Market Soup which was called Curry & Cauliflower. I expected it to be a little hotter in taste but it was still good. Then for a bowl I had Spicy Panang Curry and that was very good. Then last I had the Turkey Burger with potato hash. I couldn't finish the burger but the potato's were good. I had a few of their cocktails and they were also good. They carry housemade juices and teas which I'll be back for. The staff did an excellent job. It opens on 11/22.","11/17/2016","5.0 star rating","https://www.yelp.com/user_details?userid=P0OHb5-5bNSoH85Dje7gRg","Naywri W."
"We had an absolutely scrumptious dinner at True Food a few weeks ago. Pamela was our knowledgeable server and she took great care of us and made excellent recommendations, given one in our group eats vegan. The Thai chicken coconut soup was out of this world, as was the tuna poke meal. We shared the crudité and lettuce cup appetizers. The tempeh on the TLT was cooked just perfectly. The space is clean and bright and the food and service spectacular. True Food Kitchen does it again!","4/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=jIIYB2n6cb0O7Pxonq9mNQ","Dori K."
"I am absolutely obsessed with this place! I love the concept behind their menu - healthy, creative, flavorful food. The place itself is also amazing!! I recommend it with my eyes closed! I had the kale ceasar salad and it was simply amazing!!","2/28/2017","5.0 star rating","https://www.yelp.com/user_details?userid=XN9uWqOcbO39dx61haZqjw","Laura P."
"True Food Kitchen is a great addition to the River North food scene. I came here for the first time a few weeks ago and have been back several times since. I have yet to have a bad meal or experience. The space is open and bright with fun colors and greenery. My favorite menu items are the Ginger Tulsi Tea, Kale Guacamole, and the Lasagna Bolognese. I am anxious to come back and try brunch!","3/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=rdLiSttST8PEjN0LkEWNxA","Maggie F."
"I am thrilled that True Food Kitchen has landed in Chicago. The food is delicious, fresh and interesting. It is healthy but not low calorie. They asked if we were gluten free or if we had any allergies. I had the inside out quinoa burger (no bun) and it was delicious. Everything is prepared fresh and prepared to order. The decor, service and atmosphere are stunning. I was told the windows open and in the Summer they will have sidewalk seating. I cannot wait to go back and try some new items!","3/5/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Sr_r-_0t1BHAQHtevbzjgg","Deena S."
"Finally!So here's this place, it is new and different with a touch of chic. It is a very hipster type of place. I love that the menu offers you modern variety on a 20-30 year old budget. In the loop/ river north area, it's not hard to find a restaurant with a pricey plate. What I love about True Food is that I'm eating real food, without pay an arm and a leg. And the options!!!! My husband brought me here for our date night and I was very pleased. We had the chicken sausage pizza with a side of roasted cauliflower. Both were amazing. I love that I didn't feel weighed down by the food once we were done eating. For my drink I tried the Matcha Horchata, it is like a heavenly mix between hot green tea, horchata, and a hint of vanilla! OMG you must have it. It is made with almond milk and I was very apprehensive about trying that as I do not typically prefer milk that comes from something other than a cow but this is worth venturing out for. If you don't get anything from True Food Kitchen, at least get one of these to go!","1/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=_H78T8crtfTTpP5R_sR3xA","Taeler H."
"I went here on a Friday after work and I definitely recommend making a reservation because many people do and the place is packed on a Friday night.  I was lucky and arrived at 5:45pm right before the rush but the hosts were hesitant about whether or not they would have space for me with all of the reservations that were set up. We ordered the Roasted Brussels Sprouts, Ancient Grains Bowl, Spaghetti Squash Casserole, and the Red Moon specialty beverage, which was made from grapefruit, yuzu, and honey.  For dessert I had the Matcha Horchata.  Everything was very delicious and satisfying.  The food and drinks were made so that you could really taste the ingredients and enjoy them.  I could eat and drink everything I ordered everyday and not get tired of it. Our waiter was friendly and personable. I loved the decor and ambiance of the restaurant.  I will be returning.","2/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=HXnoJkfqlQYSNtIUD4xXhA","Dana A."
"The charred cauliflower with tahini was really good but it was a very small portion, the shiitake lettuce wraps  were also very good but very spicy. The butternut squash pizza was VERY oily (more oily than a normal cheese pizza)","2/26/2017","3.0 star rating","https://www.yelp.com/user_details?userid=DccXqKIcq_wD2ww7ELYUtQ","Jessica G."
"Went in last night and found this place to be overpriced for the amount of food you received. We were all going to get a round of beer but when we found out they only had cans and bottles and were $6.50 (for a can) and $7.50 (for a bottle) we quickly said ""no thanks."" Food was overpriced as well for the portions received. I got a bowl with shrimp and that was $20 and my brother in law got the burger ($17) and it was smaller then a McDonald's burger. Service was slow and spotty. We had to get our servers attention each time we needed him as he didn't come around very often. We all left a little hungry and won't be returning.","1/16/2017","2.0 star rating","https://www.yelp.com/user_details?userid=xqxhgnlzRp0w6-Z8heP5DQ","Ryan N."
"This place is so good! Definitely very glad we found it. The restaurant itself is a good blend of nice yet casual and everyone who works there is incredibly friendly. My mom and I split the lettuce cups started and they were great. I ordered the teriyaki quinoa bowl and my mom ordered the ancient grains bowl. So filling, so satisfying, and so delicious! For dinner we got the flourless chocolate cake with a scoop of Mexican dark chocolate ice cream on the side-- heaven! I highly recommend this restaurant to anyone looking for a fun and delicious meal.","12/11/2016","5.0 star rating","https://www.yelp.com/user_details?userid=7X4A6D9_yjK0c5mu4NO7Hg","Chenoah L."
"My first visit to a True Food Kitchen, and definitely won't be my last. LOVE this place! Everything sounded amazing so selecting one dish was impossible - so our group ordered several items and shared, like small plates. Best way to try out the menu. Please open one in Michigan!","4/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=LwskDq5Vx9g9CcUZ1qgDrg","Stacey C."
"Whew! Where to start and what to say! Atmosphere is nice, clean, fresh & warm. Seated quickly. They do take reservations, which will probably be needed in a few months once the word gets out about this place. The food is off the hook!!!! Went with my son, so we split everything we ordered. Great selection of drinks had the Medicine man, great palate washer. Not too sweet with a hint of pomegranate.  The Honey bee ginger beer was teeming with ginger flavor and zest.Ordered the Butternut squash pizza as an appetizer. Indescribable! The flavors...the smokiness...the crisp on the outside crust done just right...the vegan almond ricotta... the onions....ohhhhhhh my! This is a definite MUST try! Onto our main dishes. We split two different dishes.The Ancient grains bowl...ohhhhhhh boy! The deliciousness of the miso glazed sweet potatoes, can I have just a plate of those please...what a combination of flavors this dish had. The sweetness of the miso glaze, mixed with a bit of heat, the crunching of the snow peas, the smokiness of the charred onions, mixed in with the avocado, and grains left our tongues tickled with flavor. The other plate we had was the TLT with sweet potato hash. The TLT bread had just the right amount of sweetness, toasted with just the right amount of crunch. The tempeh had a great smoked flavor,and the sandwich was stacked with butter lettuce, ripe tomatoes, avocado and vegan mayo. I have been looking for a good TLT sandwich for a while, this one hit the spot! And the sweet potato hash... with smoked onions... so good. Sweet potatoes were diced so there was no overpowering sweetness from the potatoes, just the right amount of salt made this an excellent choice for a side.We had room for dessert and ordered the Butternut squash pie with the matcha horchata. I am not a fan of matcha nor horchata but this drink made me one! The Butternut squash pie was the perfect ending to our meal. It sounds odd but was so good. A pretty decent sized slice too, topped with coconut whipped cream this was thoroughly enjoyed!My son was not big on eating vegan/vegetarian because most of the foods lack in flavor (according to him) this restaurant made a believer out of him. He enjoyed EVERYTHING and I did also. So much so that I went back tonight and ordered to go for my trip home!When you go there, ask for Jaboris he will take good care of you!","12/1/2016","5.0 star rating","https://www.yelp.com/user_details?userid=NKi1vtRttr_YCOU51dKi-A","jl f."
"Excellent kitschy healthy.  Service was outstanding, very conscientious (I was on phone then business meeting). Cool vibe with a serious healthy but delicious bent on the menu.  Roasted cauliflower and albacore tuna was a great way to start. 'Seasonal Ingredient' salad was filling and very good...I didn't need the shrimp, in fact it was hard for the shrimp to outshine the horseradish vinaigrette and the greens. ) I'm not vegan or snooty when it comes to food...this was downright GOOD.","2/1/2017","5.0 star rating","https://www.yelp.com/user_details?userid=OmnuEPnnfQCXPK3agW1C9A","Mark K."
"Great food (loved the cauliflower dish), refreshing cocktails, nice atmosphere. They have an open kitchen and a fresh vibe. Service is good and fast. Definitely coming back to try more!","1/28/2017","5.0 star rating","https://www.yelp.com/user_details?userid=E7qII2pp1U1RBahKBT7odA","Marina S."
